Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2023-2024,8479385,Jordan Kyrou,STL,F,88.6,65.8,27.4,36.4,,97.0,96.8,87.9,90.9,86.5,6.6,75.8,62.8,18.5,86.8,51,151,319,183.0,,14,15,54,41,60,410,107,164,358,59,438,286,198,First Line,82.0,1503.2,31.0,36.0,67.0,27.44,53.85,50.44,R,73.0,189.0,1998-05-05,CAN,2016.0,2.0,35.0,R,25,"[44, 70, 93, 77, 89]","[40, 68, 72, 39, 73]","[34, 9, 20, 11, 62]","['STL', 'STL', 'STL', 'STL', 'STL']"
2023-2024,8476921,Jordan Martinook,CAR,F,47.5,63.7,91.3,,74.7,12.6,46.3,68.7,62.8,6.6,62.3,47.0,7.5,98.6,58.2,231,160,39,,51.0,384,236,138,164,407,166,233,406,7,184,438,286,198,Third Line,82.0,1201.05,14.0,18.0,32.0,16.77,47.67,59.09,L,73.0,208.0,1992-07-25,CAN,2012.0,2.0,58.0,L,31,"[16, 35, 45, 26, 64]","[51, 48, 45, 72, 62]","[71, 76, 84, 73, 95]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2023-2024,8473533,Jordan Staal,CAR,F,86.5,79.2,99.3,,100.0,31.3,56.4,68.3,25.8,11.6,81.5,30.8,5.3,97.7,86.3,60,92,4,,1.0,302,192,140,325,385,82,304,416,11,61,438,286,198,Third Line,80.0,1230.3,10.0,20.0,30.0,15.32,42.86,60.14,C,76.0,220.0,1988-09-10,CAN,2006.0,1.0,2.0,L,34,"[76, 90, 86, 89, 77]","[97, 94, 87, 71, 79]","[94, 66, 90, 98, 99]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2023-2024,8476981,Josh Anderson,MTL,F,2.7,70.5,3.4,3.1,,4.1,61.0,88.8,29.2,60.0,81.7,28.8,56.4,14.6,71.2,427,130,424,278.0,,421,172,50,310,176,81,313,192,375,127,438,286,198,Third Line,78.0,1206.15,9.0,11.0,20.0,20.41,42.35,41.88,R,75.0,226.0,1994-05-07,CAN,2012.0,4.0,95.0,R,29,"[6, 75, 9, 33, 1]","[82, 63, 60, 81, 61]","[21, 38, 14, 3, 3]","['CBJ', 'MTL', 'MTL', 'MTL', 'MTL']"
2023-2024,8480064,Josh Norris,OTT,F,85.4,21.5,42.2,78.3,,96.3,86.1,56.8,9.1,82.6,73.7,68.9,26.3,75.6,94.7,65,345,254,63.0,,17,62,190,397,77,116,137,324,108,24,438,286,198,Second Line,50.0,881.87,16.0,14.0,30.0,13.42,42.62,45.71,C,74.0,196.0,1999-05-05,USA,2017.0,1.0,19.0,L,24,"[None, 80, 92, None, 68]","[None, 53, 37, None, 13]","[None, 44, 46, None, 37]","[None, 'OTT', 'OTT', None, 'OTT']"
2023-2024,8483515,Juraj Slafkovský,MTL,F,26.3,46.1,41.1,34.3,,56.2,38.6,32.6,39.0,4.3,79.5,61.4,23.5,16.4,58.4,324,237,259,189.0,,193,269,296,267,417,91,170,336,367,183,438,286,198,Second Line,82.0,1470.73,20.0,30.0,50.0,21.4,50.0,49.37,L,75.0,225.0,2004-03-30,SVK,2022.0,1.0,1.0,L,19,"[None, None, None, 24, 40]","[None, None, None, 13, 69]","[None, None, None, 58, 29]","[None, None, None, 'MTL', 'MTL']"
2023-2024,8477473,Justin Bailey,SJS,F,48.6,25.3,50.2,,,58.7,15.5,5.3,27.9,86.1,58.2,38.1,3.9,0.7,16.9,226,328,219,,,182,370,416,316,62,184,272,422,436,365,438,286,198,Fourth Line,59.0,665.57,5.0,9.0,14.0,5.59,37.74,42.79,R,76.0,214.0,1995-07-01,USA,2013.0,2.0,52.0,R,28,"[None, None, None, None, 47]","[None, None, None, None, 26]","[None, None, None, None, 49]","[None, None, None, None, 'SJS']"
2023-2024,8479941,Justin Danforth,CBJ,F,55.7,53.7,68.7,,4.0,51.4,60.7,62.6,24.9,71.7,74.9,41.3,17.6,14.4,62.8,195,204,138,,191.0,214,173,165,329,125,111,258,362,376,164,438,286,198,Third Line,71.0,1013.43,10.0,16.0,26.0,14.15,44.32,48.39,R,68.0,193.0,1993-03-15,CAN,,,,R,30,"[None, None, 74, None, 36]","[None, None, 45, None, 57]","[None, None, 57, None, 72]","[None, None, 'CBJ', None, 'CBJ']"
2023-2024,8481704,Juuso Parssinen,NSH,F,23.1,22.8,33.3,38.1,,21.7,7.3,24.9,20.1,89.0,68.0,29.5,38.1,64.8,30.8,338,339,293,178.0,,344,404,330,350,49,141,310,272,155,304,438,286,198,Third Line,44.0,642.38,8.0,4.0,12.0,8.84,37.84,44.55,C,75.0,207.0,2001-02-01,FIN,2019.0,7.0,210.0,L,22,"[None, None, None, 29, 29]","[None, None, None, 41, 11]","[None, None, None, 50, 23]","[None, None, None, 'NSH', 'NSH']"
2023-2024,8481554,Kaapo Kakko,NYR,F,55.3,40.4,47.7,29.0,,75.6,64.2,43.4,31.1,39.0,11.9,42.2,76.7,58.2,68.9,197,262,230,204.0,,108,158,249,302,268,387,254,103,184,137,438,286,198,Fourth Line,61.0,810.03,13.0,6.0,19.0,9.42,53.33,48.39,R,73.0,215.0,2001-02-13,FIN,2019.0,1.0,2.0,L,22,"[6, 16, 31, 67, 56]","[5, 33, 13, 62, 37]","[3, 42, 49, 45, 50]","['NYR', 'NYR', 'NYR', 'NYR', 'NYR']"
2023-2024,8479977,Kailer Yamamoto,SEA,F,56.4,52.5,69.4,60.1,,36.5,49.1,55.7,22.8,66.4,60.0,48.9,50.7,69.4,40.4,192,209,135,115.0,,279,224,195,338,148,176,225,217,135,262,438,286,198,Fourth Line,59.0,707.5,8.0,8.0,16.0,9.67,46.88,51.0,R,69.0,178.0,1998-09-29,USA,2017.0,1.0,22.0,R,24,"[69, 46, 52, 63, 55]","[63, 61, 29, 70, 46]","[47, 56, 50, 78, 65]","['EDM', 'EDM', 'EDM', 'EDM', 'SEA']"
2023-2024,8477953,Kasperi Kapanen,STL,F,14.8,26.0,20.8,,8.1,45.2,18.9,14.8,63.5,60.5,56.8,34.5,37.4,24.2,41.6,374,325,348,,183.0,241,355,374,161,174,190,288,275,333,257,438,286,198,Third Line,73.0,1050.05,6.0,16.0,22.0,9.65,43.06,44.03,R,73.0,194.0,1996-07-23,FIN,2014.0,1.0,22.0,R,27,"[52, 62, 55, 20, 9]","[37, 29, 45, 24, 24]","[26, 8, 47, 8, 34]","['TOR', 'PIT', 'PIT', 'STL', 'STL']"
2023-2024,8478434,Keegan Kolesar,VGK,F,41.1,37.2,78.8,,,47.0,18.0,14.4,44.1,16.2,99.5,4.6,44.1,67.1,17.1,259,276,94,,,233,359,376,245,365,3,419,246,145,364,438,286,198,Fourth Line,79.0,858.2,8.0,10.0,18.0,7.08,41.38,48.14,R,74.0,216.0,1997-04-08,CAN,2015.0,3.0,69.0,R,26,"[None, 15, 18, 58, 44]","[None, 58, 53, 50, 26]","[None, 22, 55, 78, 84]","[None, 'VGK', 'VGK', 'VGK', 'VGK']"
2023-2024,8482660,Kent Johnson,CBJ,F,11.9,4.8,23.1,20.3,,67.6,36.8,7.1,63.7,48.2,1.6,92.0,79.7,4.8,36.1,387,418,338,229.0,,143,277,408,160,228,432,36,90,418,281,438,286,198,Third Line,42.0,568.75,6.0,10.0,16.0,6.22,53.85,46.26,C,72.0,170.0,2002-10-18,CAN,2021.0,1.0,5.0,L,20,"[None, None, None, 18, 20]","[None, None, None, 4, 9]","[None, None, None, 18, 31]","[None, None, None, 'CBJ', 'CBJ']"
2023-2024,8477942,Kevin Fiala,LAK,F,71.9,92.0,34.7,13.3,,55.7,74.4,86.8,96.1,15.1,32.4,60.5,48.2,88.1,43.2,124,36,287,249.0,,195,113,59,18,370,297,174,228,53,250,438,286,198,First Line,82.0,1478.92,29.0,44.0,73.0,26.92,55.32,59.11,L,72.0,205.0,1996-07-22,CHE,2014.0,1.0,11.0,L,27,"[82, 75, 84, 35, 80]","[69, 76, 85, 94, 89]","[26, 21, 29, 13, 69]","['MIN', 'MIN', 'MIN', 'LAK', 'LAK']"
2023-2024,8475763,Kevin Hayes,STL,F,42.5,57.1,14.8,9.4,,47.5,49.3,49.1,67.8,93.8,9.4,43.8,53.4,8.2,46.3,253,189,374,260.0,,231,223,224,142,28,398,247,205,403,236,438,286,198,Third Line,79.0,1142.88,13.0,16.0,29.0,15.68,50.7,45.54,R,75.0,217.0,1992-05-08,USA,2010.0,1.0,24.0,L,31,"[55, 46, 43, 14, 64]","[72, 80, 54, 62, 50]","[30, 39, 20, 6, 34]","['PHI', 'PHI', 'PHI', 'PHI', 'STL']"
2023-2024,8478099,Kevin Labanc,SJS,F,53.0,59.8,47.5,54.5,,62.3,29.0,15.8,40.4,9.6,52.3,41.6,0.7,15.8,32.4,207,177,231,131.0,,166,311,370,261,394,210,257,436,370,297,438,286,198,Fourth Line,46.0,534.62,2.0,7.0,9.0,5.3,20.0,40.29,R,71.0,185.0,1995-12-12,USA,2014.0,6.0,171.0,R,27,"[18, 38, None, 78, 23]","[68, 72, None, 67, 49]","[12, 2, None, 60, 35]","['SJS', 'SJS', None, 'SJS', 'SJS']"
2023-2024,8479291,Kevin Rooney,CGY,F,30.4,5.3,51.1,,85.9,60.0,16.9,3.0,0.9,67.1,73.1,10.3,40.6,23.3,11.9,306,416,215,,29.0,176,364,426,433,145,119,394,261,337,387,438,286,198,Fourth Line,33.0,370.12,3.0,1.0,4.0,2.66,41.67,46.42,C,74.0,190.0,1993-05-21,USA,,,,L,30,"[35, 32, 27, None, 37]","[29, 19, 1, None, 9]","[58, 55, 56, None, 46]","['NJD', 'NYR', 'NYR', None, 'CGY']"
2023-2024,8478831,Kevin Stenlund,FLA,F,18.5,5.5,84.0,,93.4,46.8,9.6,8.2,1.6,3.2,40.6,12.8,8.7,44.1,22.1,358,415,71,,14.0,234,394,403,430,422,261,383,401,246,342,438,286,198,Fourth Line,81.0,1020.93,11.0,4.0,15.0,8.21,33.33,43.3,C,75.0,213.0,1996-09-20,SWE,2015.0,2.0,58.0,R,26,"[44, 48, None, 25, 27]","[24, 11, None, 18, 1]","[53, 60, None, 84, 82]","['CBJ', 'CBJ', None, 'WPG', 'FLA']"
2023-2024,8480748,Kiefer Sherwood,NSH,F,35.6,36.3,31.7,,,63.9,65.1,62.1,57.1,31.7,96.8,42.0,99.8,33.1,9.4,283,280,300,,,159,154,167,189,297,15,255,2,294,398,438,286,198,Fourth Line,68.0,827.55,10.0,17.0,27.0,10.34,63.16,52.81,L,72.0,194.0,1995-03-31,USA,,,,R,28,"[None, None, None, 22, 56]","[None, None, None, 29, 47]","[None, None, None, 25, 42]","[None, None, None, 'NSH', 'NSH']"
2023-2024,8478864,Kirill Kaprizov,MIN,F,98.6,90.4,72.8,96.2,,96.6,97.3,94.3,96.3,94.5,43.8,94.7,82.4,71.0,61.0,7,43,120,12.0,,16,13,26,17,25,247,24,78,128,172,438,286,198,First Line,75.0,1618.27,46.0,50.0,96.0,37.89,55.81,55.95,L,70.0,202.0,1997-04-26,RUS,2015.0,5.0,135.0,L,26,"[None, 96, 97, 95, 98]","[None, 62, 68, 85, 96]","[None, 36, 48, 81, 70]","[None, 'MIN', 'MIN', 'MIN', 'MIN']"
2023-2024,8480893,Kirill Marchenko,CBJ,F,79.5,28.5,68.0,72.7,,88.8,79.0,61.6,22.6,74.2,28.3,69.9,66.4,10.0,79.5,91,314,141,79.0,,50,93,169,339,114,315,133,148,395,91,438,286,198,Second Line,78.0,1280.28,23.0,19.0,42.0,20.33,58.33,44.79,R,75.0,201.0,2000-07-21,RUS,2018.0,2.0,49.0,R,23,"[None, None, None, 80, 73]","[None, None, None, 39, 20]","[None, None, None, 76, 56]","[None, None, None, 'CBJ', 'CBJ']"
2023-2024,8480011,Klim Kostin,SJS,F,49.8,16.9,36.8,,,84.0,53.7,6.6,23.5,39.7,87.4,48.6,70.3,18.7,3.0,221,365,278,,,71,204,410,335,265,56,226,131,357,426,438,286,198,Fourth Line,52.0,567.28,8.0,6.0,14.0,4.59,41.86,43.84,C,76.0,232.0,1999-05-05,RUS,2017.0,1.0,31.0,L,24,"[None, None, 55, 58, 41]","[None, None, 33, 21, 14]","[None, None, 40, 34, 36]","[None, None, 'STL', 'EDM', 'SJS']"
2023-2024,8478398,Kyle Connor,WPG,F,84.2,81.5,2.7,90.2,,94.7,98.4,96.3,53.9,55.5,5.3,98.2,57.5,76.0,83.1,70,82,427,29.0,,24,8,17,203,196,416,9,187,106,75,438,286,198,First Line,65.0,1282.1,34.0,27.0,61.0,24.73,50.0,47.18,L,73.0,183.0,1996-12-09,USA,2015.0,1.0,17.0,L,26,"[66, 79, 88, 56, 87]","[60, 43, 86, 81, 75]","[0, 1, 0, 9, 4]","['WPG', 'WPG', 'WPG', 'WPG', 'WPG']"
2023-2024,8481237,Kyle MacLean,NYI,F,54.1,24.0,55.3,,,74.0,42.6,6.4,36.5,65.5,75.6,80.8,100.0,26.0,0.5,202,334,197,,,115,252,411,278,152,108,85,1,325,437,438,286,198,Fourth Line,32.0,322.77,4.0,5.0,9.0,2.82,64.71,48.86,C,73.0,190.0,1999-04-29,USA,,,,L,24,"[None, None, None, None, 52]","[None, None, None, None, 24]","[None, None, None, None, 55]","[None, None, None, None, 'NYI']"
2023-2024,8473449,Kyle Okposo,FLA,F,28.8,29.9,71.5,45.8,55.6,36.1,34.2,42.7,37.0,9.1,48.2,39.0,40.4,21.2,41.1,313,308,126,156.0,89.0,281,288,252,276,396,228,268,262,346,259,438,286,198,Fourth Line,67.0,894.63,12.0,10.0,22.0,12.15,52.27,48.16,R,72.0,216.0,1988-04-16,USA,2006.0,1.0,7.0,R,35,"[60, 11, 60, 19, 33]","[35, 24, 16, 36, 35]","[75, 36, 68, 72, 64]","['BUF', 'BUF', 'BUF', 'BUF', 'FLA']"
2023-2024,8475151,Kyle Palmieri,NYI,F,59.4,77.9,15.1,68.2,,41.1,82.4,87.0,51.4,70.8,53.9,63.5,87.4,50.5,73.5,179,98,373,92.0,,259,78,58,214,129,203,161,56,218,117,438,286,198,Second Line,82.0,1412.02,30.0,24.0,54.0,33.25,49.46,52.45,C,72.0,192.0,1991-02-01,USA,2009.0,1.0,26.0,R,32,"[87, 12, 31, 71, 63]","[64, 41, 67, 76, 84]","[61, 53, 52, 10, 15]","['NJD', 'NYI', 'NYI', 'NYI', 'NYI']"
2023-2024,8474189,Lars Eller,PIT,F,43.6,50.0,71.7,1.7,83.8,41.8,30.4,30.1,32.4,17.8,53.0,10.5,29.2,67.8,29.0,248,220,125,282.0,33.0,256,305,307,296,358,207,393,311,142,312,438,286,198,Second Line,82.0,1309.17,15.0,16.0,31.0,18.04,47.83,50.78,C,74.0,207.0,1989-05-08,DNK,2007.0,1.0,13.0,L,34,"[28, 81, 53, 46, 42]","[79, 84, 58, 59, 36]","[49, 71, 19, 60, 90]","['WSH', 'WSH', 'WSH', 'COL', 'PIT']"
2023-2024,8478474,Lawson Crouse,ARI,F,38.8,44.3,53.4,5.2,0.5,82.0,77.9,69.6,50.5,24.9,86.5,17.4,61.9,15.5,81.1,269,245,205,272.0,198.0,80,98,134,218,327,60,363,168,371,84,438,286,198,Second Line,81.0,1362.18,23.0,19.0,42.0,21.45,46.51,48.66,L,76.0,214.0,1997-06-23,CAN,2015.0,1.0,11.0,L,26,"[47, 1, 53, 47, 35]","[20, 15, 28, 49, 48]","[30, 41, 72, 53, 43]","['ARI', 'ARI', 'ARI', 'ARI', 'ARI']"
2023-2024,8484153,Leo Carlsson,ANA,F,61.9,52.1,75.8,45.5,,38.1,44.1,47.9,24.4,86.8,7.8,50.7,8.2,35.6,63.2,168,211,107,157.0,,272,246,229,331,59,405,217,403,283,162,438,286,198,First Line,55.0,996.0,12.0,17.0,29.0,11.69,44.26,49.93,C,75.0,208.0,2004-12-26,SWE,2023.0,1.0,2.0,L,18,"[None, None, None, None, 61]","[None, None, None, None, 49]","[None, None, None, None, 71]","[None, None, None, None, 'ANA']"
2023-2024,8477934,Leon Draisaitl,EDM,F,99.3,97.5,7.8,99.7,,99.8,87.7,71.7,99.1,42.7,47.7,76.7,78.5,97.9,80.4,4,12,405,2.0,,2,55,125,5,252,230,103,95,10,87,438,286,198,First Line,81.0,1676.33,41.0,65.0,106.0,31.6,60.8,58.56,C,74.0,209.0,1995-10-27,DEU,2014.0,1.0,3.0,L,27,"[97, 97, 99, 99, 96]","[95, 96, 97, 93, 97]","[4, 1, 4, 13, 14]","['EDM', 'EDM', 'EDM', 'EDM', 'EDM']"
2023-2024,8477070,Liam O'Brien,ARI,F,5.3,5.7,63.9,,,40.2,4.1,4.6,16.2,1.4,98.4,22.4,87.9,5.5,21.9,416,414,159,,,263,418,419,367,430,8,341,54,415,343,438,286,198,Fourth Line,75.0,729.7,5.0,9.0,14.0,8.53,51.92,46.49,C,73.0,215.0,1994-07-29,CAN,,,,L,29,"[None, None, 8, 17, 6]","[None, None, 11, 7, 5]","[None, None, 43, 75, 61]","[None, None, 'ARI', 'ARI', 'ARI']"
2023-2024,8483431,Logan Cooley,ARI,F,61.6,44.7,59.8,2.4,,74.2,61.4,44.3,56.4,84.2,43.2,31.1,53.7,24.4,42.0,169,243,177,280.0,,114,170,245,192,70,250,303,204,332,255,438,286,198,Second Line,82.0,1296.82,20.0,24.0,44.0,17.57,46.07,48.53,C,72.0,191.0,2004-05-04,USA,2022.0,1.0,3.0,L,19,"[None, None, None, None, 61]","[None, None, None, None, 44]","[None, None, None, None, 58]","[None, None, None, None, 'ARI']"
2023-2024,8481186,Logan O'Connor,COL,F,60.3,45.2,97.5,,82.8,23.7,32.9,48.4,46.6,27.9,67.8,6.6,72.1,47.7,6.8,175,241,12,,35.0,335,294,227,234,314,142,410,123,230,409,438,286,198,Third Line,57.0,852.17,13.0,12.0,25.0,11.84,55.56,53.71,R,72.0,175.0,1996-08-14,USA,,,,R,27,"[None, 49, 33, 45, 79]","[None, 53, 25, 26, 63]","[None, 78, 87, 97, 95]","[None, 'COL', 'COL', 'COL', 'COL']"
2023-2024,8482702,Logan Stankoven,DAL,F,66.7,68.9,63.5,53.5,,31.5,65.8,85.8,80.1,84.7,50.0,75.3,86.3,93.8,17.8,147,137,161,134.0,,301,151,63,88,68,220,109,61,28,361,438,286,198,Third Line,24.0,352.13,6.0,8.0,14.0,6.87,63.33,61.4,C,68.0,165.0,2003-02-26,CAN,2021.0,2.0,47.0,R,20,"[None, None, None, None, 64]","[None, None, None, None, 67]","[None, None, None, None, 61]","[None, None, None, None, 'DAL']"
2023-2024,8482078,Lucas Raymond,DET,F,77.9,36.8,32.9,56.3,,79.0,71.2,54.1,68.0,99.5,41.1,33.8,20.8,35.4,94.5,98,278,295,126.0,,93,127,202,141,3,259,291,348,284,25,438,286,198,Second Line,82.0,1455.77,31.0,41.0,72.0,22.05,46.34,48.73,L,71.0,186.0,2002-03-28,SWE,2020.0,1.0,4.0,R,21,"[None, None, 68, 47, 87]","[None, None, 67, 13, 47]","[None, None, 24, 41, 29]","[None, None, 'DET', 'DET', 'DET']"
2023-2024,8482117,Lukas Reichel,CHI,F,6.8,23.7,16.7,3.5,,42.2,42.9,38.4,50.0,37.7,12.3,65.1,24.7,1.1,55.0,409,335,366,277.0,,254,251,271,220,274,385,154,331,434,198,438,286,198,Third Line,65.0,917.18,5.0,11.0,16.0,9.1,28.81,37.94,L,72.0,170.0,2002-05-17,DEU,2020.0,1.0,17.0,L,21,"[None, None, None, 48, 2]","[None, None, None, 43, 11]","[None, None, None, 40, 8]","[None, None, None, 'CHI', 'CHI']"
2023-2024,8482146,Luke Evangelista,NSH,F,70.1,61.6,47.0,46.9,,66.4,85.4,70.8,76.7,90.2,26.5,99.5,94.5,26.5,17.4,132,169,233,153.0,,148,65,129,103,44,323,3,25,323,363,438,286,198,Third Line,80.0,1116.43,16.0,23.0,39.0,18.94,52.63,56.16,R,72.0,183.0,2002-02-21,CAN,2020.0,2.0,42.0,R,21,"[None, None, None, 72, 67]","[None, None, None, 56, 65]","[None, None, None, 24, 71]","[None, None, None, 'NSH', 'NSH']"
2023-2024,8476822,Luke Glendening,TBL,F,8.4,0.2,56.4,,94.4,38.6,10.0,8.7,0.7,36.5,78.5,5.0,21.2,38.4,17.6,402,438,192,,12.0,270,392,401,434,279,95,417,346,271,362,438,286,198,Fourth Line,81.0,940.92,10.0,1.0,11.0,6.33,41.46,37.03,C,71.0,190.0,1989-04-28,USA,,,,R,34,"[1, 4, 10, 6, 21]","[0, 0, 0, 3, 0]","[51, 58, 67, 55, 53]","['DET', 'DET', 'DAL', 'DAL', 'TBL']"
2023-2024,8479316,Luke Kunin,SJS,F,0.5,2.5,6.6,10.1,2.5,37.2,35.2,40.6,10.3,10.0,88.4,33.1,15.8,17.6,31.3,437,428,410,258.0,194.0,276,284,261,392,392,52,294,370,362,302,438,286,198,Second Line,77.0,1212.03,11.0,7.0,18.0,12.77,29.85,35.74,C,72.0,197.0,1997-12-04,USA,2016.0,1.0,15.0,R,25,"[14, 49, 3, 1, 0]","[21, 24, 6, 2, 3]","[36, 8, 12, 43, 0]","['MIN', 'NSH', 'NSH', 'SJS', 'SJS']"
2023-2024,8480025,MacKenzie Entwistle,CHI,F,7.5,3.7,32.0,,,44.3,5.7,3.4,4.3,53.7,85.4,8.7,4.3,2.1,39.0,406,423,299,,,245,411,424,418,204,65,401,420,430,268,438,286,198,Fourth Line,67.0,762.93,5.0,6.0,11.0,7.66,26.79,38.49,R,75.0,203.0,1999-07-14,CAN,2017.0,3.0,69.0,R,24,"[None, None, 38, 11, 5]","[None, None, 12, 0, 6]","[None, None, 37, 60, 18]","[None, None, 'CHI', 'CHI', 'CHI']"
2023-2024,8482079,Marco Rossi,MIN,F,71.0,37.7,58.2,49.3,,78.3,86.5,72.4,48.9,91.3,11.4,92.2,63.9,70.5,40.0,128,274,184,146.0,,96,60,122,225,39,389,35,159,130,264,438,286,198,Second Line,82.0,1371.87,21.0,19.0,40.0,20.44,53.01,53.51,C,69.0,182.0,2001-09-23,AUT,2020.0,1.0,9.0,L,21,"[None, None, None, None, 68]","[None, None, None, None, 38]","[None, None, None, None, 57]","[None, None, None, None, 'MIN']"
2023-2024,8475220,Marcus Foligno,MIN,F,71.7,38.8,97.9,,78.3,69.9,53.0,30.6,50.9,23.5,95.7,24.2,71.9,48.9,58.7,125,269,10,,44.0,133,207,305,216,333,20,333,124,225,182,438,286,198,Third Line,55.0,796.52,10.0,12.0,22.0,8.74,53.49,53.01,L,75.0,226.0,1991-08-10,USA,2009.0,4.0,104.0,L,32,"[79, 87, 81, 48, 75]","[19, 27, 51, 34, 42]","[97, 99, 99, 79, 98]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2023-2024,8475149,Marcus Johansson,MIN,F,54.6,38.4,55.0,15.7,,61.4,36.3,16.9,33.8,79.2,19.9,51.4,27.4,53.7,58.9,200,271,198,242.0,,170,279,365,290,92,352,214,319,204,181,438,286,198,Second Line,78.0,1239.25,11.0,19.0,30.0,12.95,45.33,49.73,L,73.0,203.0,1990-10-06,SWE,2009.0,1.0,24.0,L,32,"[42, 10, 36, 64, 57]","[42, 10, 36, 42, 40]","[52, 15, 54, 38, 68]","['BUF', 'MIN', 'WSH', 'MIN', 'MIN']"
2023-2024,8476873,Mark Jankowski,NSH,F,33.8,19.6,86.3,,60.1,38.4,50.2,66.0,14.4,16.0,17.8,51.1,93.4,59.6,1.1,291,353,61,,80.0,271,219,150,375,366,361,215,30,178,434,438,286,198,Fourth Line,32.0,405.35,7.0,8.0,15.0,7.72,72.0,64.27,L,76.0,200.0,1994-09-13,CAN,2012.0,1.0,21.0,L,28,"[42, 38, None, 32, 48]","[22, 5, None, 11, 43]","[77, 82, None, 80, 87]","['CGY', 'PIT', None, 'NSH', 'NSH']"
2023-2024,8480355,Mark Kastelic,OTT,F,45.4,30.4,79.0,,,53.0,20.1,13.2,2.1,28.5,85.6,14.2,12.8,29.0,8.9,240,306,93,,,207,350,381,428,311,64,377,383,312,400,438,286,198,Fringe,63.0,486.63,5.0,5.0,10.0,5.87,44.12,47.65,C,76.0,234.0,1999-03-11,USA,2019.0,5.0,125.0,R,24,"[None, None, None, 48, 46]","[None, None, None, 36, 29]","[None, None, None, 76, 75]","[None, None, None, 'OTT', 'OTT']"
2023-2024,8476460,Mark Scheifele,WPG,F,84.9,89.5,1.1,86.0,,87.7,89.7,85.2,89.5,95.9,44.7,98.4,78.8,73.5,55.9,67,47,434,41.0,,55,46,66,47,19,243,8,94,117,194,438,286,198,First Line,74.0,1493.73,25.0,47.0,72.0,24.2,56.73,48.16,C,75.0,207.0,1993-03-15,CAN,2011.0,1.0,7.0,R,30,"[80, 85, 85, 93, 63]","[93, 85, 90, 91, 85]","[1, 3, 0, 5, 0]","['WPG', 'WPG', 'WPG', 'WPG', 'WPG']"
2023-2024,8475913,Mark Stone,VGK,F,94.5,96.3,95.4,82.9,73.7,47.7,73.1,82.6,94.7,59.4,13.0,90.9,85.2,47.3,74.9,25,17,21,50.0,53.0,230,119,77,24,179,382,41,66,232,111,438,286,198,First Line,56.0,1086.8,16.0,37.0,53.0,16.94,55.07,51.3,R,75.0,210.0,1992-05-13,CAN,2010.0,6.0,178.0,R,31,"[94, 99, 92, 96, 90]","[98, 98, 94, 96, 95]","[94, 98, 94, 98, 89]","['VGK', 'VGK', 'VGK', 'VGK', 'VGK']"
2023-2024,8480039,Martin Necas,CAR,F,33.1,62.8,15.8,23.1,,33.8,60.0,79.7,85.2,77.6,46.8,91.1,24.9,93.2,34.2,294,164,370,221.0,,291,176,90,66,99,234,40,330,31,289,438,286,198,Second Line,77.0,1336.43,24.0,29.0,53.0,21.41,46.94,52.52,C,75.0,195.0,1999-01-15,CZE,2017.0,1.0,12.0,R,24,"[76, 14, 10, 42, 50]","[38, 54, 22, 56, 77]","[42, 14, 17, 26, 12]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2023-2024,8481028,Martin Pospisil,CGY,F,6.6,63.2,45.7,,,11.9,43.4,67.1,57.5,0.5,99.8,84.5,89.5,60.0,38.4,410,162,239,,,387,249,145,187,434,2,69,47,176,271,438,286,198,Fourth Line,63.0,801.33,8.0,16.0,24.0,11.85,59.68,52.71,C,74.0,173.0,1999-11-19,SVK,2018.0,4.0,105.0,L,23,"[None, None, None, None, 10]","[None, None, None, None, 58]","[None, None, None, None, 45]","[None, None, None, None, 'CGY']"
2023-2024,8478891,Mason Appleton,WPG,F,36.5,72.4,27.9,,5.6,22.4,23.1,38.1,47.7,69.6,65.1,17.1,64.6,82.2,69.9,279,122,317,,188.0,341,337,272,229,134,154,364,156,79,133,438,286,198,Second Line,82.0,1315.93,14.0,22.0,36.0,13.84,58.9,52.89,C,74.0,196.0,1996-01-15,USA,2015.0,6.0,168.0,R,27,"[42, 76, 19, 59, 36]","[43, 47, 42, 85, 68]","[57, 68, 53, 35, 19]","['WPG', 'WPG', 'WPG', 'WPG', 'WPG']"
