Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2025-2026,8476539,Jonathan Marchessault,NSH,F,69.6,64.9,37.8,82.6,,57.7,73.4,54.1,63.7,24.5,48.2,86.5,51.4,32.2,66.2,136,157,277,50.0,,189,118,205,162,333,231,61,217,302,151,444,282,193,Second Line,62.0,1035.85,12.0,19.0,31.0,19.08,44.44,43.34,R,69.0,185.0,1990-12-27,CAN,,,,R,34,"[84, 88, 91, 62, 36]","[83, 79, 75, 56, 63]","[80, 80, 73, 61, 16]","['VGK', 'VGK', 'VGK', 'NSH', 'NSH']"
2025-2026,8473604,Jonathan Toews,WPG,F,2.9,15.5,28.8,39.7,,18.0,7.7,12.2,48.2,3.6,3.6,81.8,11.0,18.9,9.2,432,376,317,171.0,,365,407,391,231,426,429,82,396,361,404,444,282,193,Third Line,82.0,1188.12,11.0,18.0,29.0,15.03,38.98,45.93,C,74.0,201.0,1988-04-29,CAN,2006.0,1.0,3.0,L,37,"[62, 26, None, None, 6]","[90, 58, None, None, 20]","[8, 6, None, None, 30]","['CHI', 'CHI', None, None, 'WPG']"
2025-2026,8477380,Jonny Brodzinski,NYR,F,36.3,12.4,25.9,,,80.6,55.0,21.8,23.6,69.4,27.3,24.5,76.6,24.5,18.0,284,390,330,,,87,200,348,339,137,324,336,105,336,365,444,282,193,Fourth Line,55.0,614.45,6.0,10.0,16.0,7.32,48.65,45.41,C,72.0,206.0,1993-06-19,USA,2013.0,5.0,148.0,R,32,"[None, None, 22, 65, 27]","[None, None, 17, 15, 13]","[None, None, 42, 20, 26]","[None, None, 'NYR', 'NYR', 'NYR']"
2025-2026,8474586,Jordan Eberle,SEA,F,80.0,97.1,32.9,61.0,,23.2,64.6,74.1,82.4,28.2,27.7,54.1,79.7,10.6,80.0,90,14,299,111.0,,342,157,116,79,317,322,205,91,398,90,444,282,193,First Line,80.0,1478.12,26.0,29.0,55.0,31.68,57.65,47.24,R,71.0,180.0,1990-05-15,CAN,2008.0,1.0,22.0,R,35,"[83, 81, 81, 75, 79]","[95, 95, 97, 97, 93]","[10, 14, 49, 19, 42]","['SEA', 'SEA', 'SEA', 'SEA', 'SEA']"
2025-2026,8478413,Jordan Greenway,BUF,F,25.7,20.7,73.2,,80.8,38.1,10.1,11.0,26.8,6.1,78.2,20.5,13.7,45.9,55.4,331,353,120,,38.0,276,396,396,325,415,98,354,384,241,199,444,282,193,Fourth Line,40.0,497.8,1.0,5.0,6.0,2.54,30.77,44.22,L,78.0,231.0,1997-02-16,USA,2015.0,2.0,50.0,L,28,"[5, 6, 33, 29, 25]","[41, 21, 26, 27, 15]","[70, 54, 85, 61, 71]","['MIN', 'BUF', 'BUF', 'BUF', 'BUF']"
2025-2026,8479385,Jordan Kyrou,STL,F,90.8,82.2,88.7,2.5,,90.8,91.2,88.3,85.4,83.3,10.8,86.9,74.3,41.2,71.4,42,80,51,276.0,,42,40,53,66,75,397,59,115,262,128,444,282,193,Second Line,72.0,1132.62,18.0,28.0,46.0,21.25,52.5,60.7,R,73.0,189.0,1998-05-05,CAN,2016.0,2.0,35.0,R,27,"[93, 77, 89, 95, 80]","[72, 39, 73, 73, 87]","[20, 11, 62, 67, 97]","['STL', 'STL', 'STL', 'STL', 'STL']"
2025-2026,8476921,Jordan Martinook,CAR,F,57.9,68.0,88.3,,85.0,15.1,44.1,68.7,57.7,27.0,61.5,34.0,12.4,98.4,82.9,188,143,53,,30.0,378,246,140,189,322,172,294,390,8,77,444,282,193,Third Line,77.0,1142.37,12.0,17.0,29.0,17.16,50.57,54.92,L,73.0,208.0,1992-07-25,CAN,2012.0,2.0,58.0,L,33,"[45, 26, 64, 67, 44]","[45, 72, 62, 70, 66]","[84, 73, 95, 83, 80]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2025-2026,8473533,Jordan Staal,CAR,F,87.6,76.4,99.1,42.6,100.0,44.8,61.5,69.6,53.4,23.0,80.6,27.9,6.3,98.0,86.9,56,106,5,163.0,1.0,246,171,136,208,340,87,321,417,10,59,444,282,193,Second Line,75.0,1214.07,20.0,16.0,36.0,21.16,48.75,53.63,C,76.0,220.0,1988-09-10,CAN,2006.0,1.0,2.0,L,36,"[86, 89, 77, 83, 90]","[87, 71, 79, 76, 71]","[90, 98, 99, 97, 96]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2025-2026,8476981,Josh Anderson,MTL,F,3.6,63.5,6.3,,28.5,13.3,44.8,71.2,11.5,6.8,78.8,11.0,33.6,44.1,60.4,429,163,417,,139.0,386,243,129,393,412,95,396,296,249,177,444,282,193,Third Line,72.0,1009.62,14.0,9.0,23.0,16.85,43.28,46.0,R,75.0,226.0,1994-05-07,CAN,2012.0,4.0,95.0,R,31,"[9, 33, 1, 5, 16]","[60, 81, 61, 76, 49]","[14, 3, 3, 5, 18]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2025-2026,8482659,Josh Doan,BUF,F,56.1,81.8,63.1,42.9,,5.2,47.3,89.2,72.3,88.3,50.2,64.4,48.2,78.8,38.5,196,82,165,162.0,,422,233,49,124,53,222,159,231,95,274,444,282,193,Second Line,82.0,1301.05,25.0,27.0,52.0,29.42,52.94,55.11,R,74.0,198.0,2002-02-01,USA,2021.0,2.0,37.0,R,23,"[None, None, None, 27, 76]","[None, None, None, 68, 88]","[None, None, None, 65, 55]","[None, None, None, 'UTA', 'BUF']"
2025-2026,8482623,Josh Dunne,BUF,F,28.2,33.1,79.1,,,13.7,1.4,23.9,3.4,58.6,51.1,0.5,1.4,31.5,54.5,320,298,94,,,384,434,339,429,184,218,443,439,305,203,444,282,193,Fourth Line,34.0,322.17,1.0,3.0,4.0,4.09,33.33,51.54,C,76.0,208.0,1998-12-08,USA,,,,L,26,"[None, None, None, None, 34]","[None, None, None, None, 36]","[None, None, None, None, 77]","[None, None, None, None, 'BUF']"
2025-2026,8480064,Josh Norris,BUF,F,70.3,28.4,50.2,70.2,,88.5,69.8,28.4,39.2,50.7,67.8,35.4,62.8,86.3,85.1,133,319,222,85.0,,52,134,319,271,219,144,288,166,62,67,444,282,193,Second Line,44.0,696.62,13.0,21.0,34.0,11.25,66.67,54.92,C,74.0,196.0,1999-05-05,USA,2017.0,1.0,19.0,L,26,"[92, None, 68, 63, 71]","[37, None, 13, 17, 43]","[46, None, 37, 48, 57]","['OTT', None, 'OTT', 'BUF', 'BUF']"
2025-2026,8483515,Juraj Slafkovský,MTL,F,51.1,75.7,17.3,59.2,,58.1,58.6,66.0,90.5,11.0,82.0,74.5,91.9,52.7,97.5,218,109,368,116.0,,187,184,152,43,393,81,114,37,211,12,444,282,193,First Line,82.0,1520.03,30.0,43.0,73.0,32.96,59.62,48.75,L,75.0,225.0,2004-03-30,SVK,2022.0,1.0,1.0,L,21,"[None, 24, 40, 54, 53]","[None, 13, 69, 81, 73]","[None, 58, 29, 24, 13]","[None, 'MTL', 'MTL', 'MTL', 'MTL']"
2025-2026,8479638,Justin Brazeau,PIT,F,33.3,43.0,29.5,20.2,,51.6,54.7,58.3,53.6,60.4,66.9,50.5,76.4,58.3,32.0,297,254,314,226.0,,216,201,186,207,176,148,221,106,186,303,444,282,193,Fourth Line,64.0,809.9,17.0,17.0,34.0,16.95,55.41,50.45,R,78.0,232.0,1998-02-02,CAN,,,,R,27,"[None, None, None, 19, 48]","[None, None, None, 40, 43]","[None, None, None, 30, 29]","[None, None, None, 'MIN', 'PIT']"
2025-2026,8484829,Justin Hryckowian,DAL,F,67.3,39.2,81.8,,58.5,75.5,57.2,35.1,40.5,42.6,74.8,18.0,66.2,53.6,14.2,146,271,82,,81.0,110,190,289,265,255,113,365,151,207,382,444,282,193,Fourth Line,81.0,1077.27,14.0,16.0,30.0,14.41,53.62,52.14,C,71.0,198.0,2001-02-23,CAN,,,,L,24,"[None, None, None, None, 66]","[None, None, None, None, 42]","[None, None, None, None, 78]","[None, None, None, None, 'DAL']"
2025-2026,8482088,Justin Sourdif,WSH,F,76.6,61.7,84.7,31.2,,34.5,43.0,52.3,59.0,98.6,62.6,14.9,97.5,69.4,40.8,105,171,69,195.0,,292,251,213,183,7,167,379,12,137,264,444,282,193,Third Line,78.0,1149.63,15.0,20.0,35.0,16.74,62.67,53.1,C,72.0,195.0,2002-03-24,CAN,2020.0,3.0,87.0,R,23,"[None, None, None, None, 78]","[None, None, None, None, 64]","[None, None, None, None, 81]","[None, None, None, None, 'WSH']"
2025-2026,8481554,Kaapo Kakko,SEA,F,52.3,50.9,26.6,28.4,,78.6,53.6,25.2,84.0,44.1,23.0,64.6,92.3,17.1,59.2,213,219,327,203.0,,96,206,333,72,248,343,158,35,369,182,444,282,193,Third Line,65.0,926.73,13.0,27.0,40.0,10.96,62.69,47.27,R,73.0,215.0,2001-02-13,FIN,2019.0,1.0,2.0,L,24,"[31, 67, 56, 48, 50]","[13, 62, 37, 64, 46]","[49, 45, 50, 18, 26]","['NYR', 'NYR', 'NYR', 'SEA', 'SEA']"
2025-2026,8479977,Kailer Yamamoto,UTA,F,75.0,44.1,75.7,,,83.8,71.2,30.9,27.5,57.4,35.4,46.2,69.4,55.4,11.0,112,249,109,,,73,128,308,322,189,288,240,137,199,396,444,282,193,Fourth Line,59.0,695.98,13.0,10.0,23.0,8.8,58.06,54.2,R,69.0,178.0,1998-09-29,USA,2017.0,1.0,22.0,R,26,"[52, 63, 55, None, 83]","[29, 70, 46, None, 44]","[50, 78, 65, None, 82]","['EDM', 'EDM', 'SEA', None, 'UTA']"
2025-2026,8477953,Kasperi Kapanen,EDM,F,16.7,6.8,29.7,,11.9,69.4,34.0,12.6,61.7,45.0,61.0,41.0,11.7,77.5,30.6,371,415,313,,171.0,137,291,389,171,244,174,263,393,101,309,444,282,193,Third Line,41.0,598.22,8.0,9.0,17.0,6.49,55.0,47.36,R,73.0,194.0,1996-07-23,FIN,2014.0,1.0,22.0,R,29,"[55, 20, 9, 17, 27]","[45, 24, 24, 6, 6]","[47, 8, 34, 26, 31]","['PIT', 'STL', 'STL', 'EDM', 'EDM']"
2025-2026,8478434,Keegan Kolesar,VGK,F,37.8,32.7,68.9,,,54.5,23.6,13.7,32.9,10.1,97.5,10.1,5.2,70.7,13.1,277,300,139,,,203,336,384,299,397,12,400,422,131,387,444,282,193,Fourth Line,82.0,946.05,6.0,11.0,17.0,8.04,35.38,48.45,R,74.0,216.0,1997-04-08,CAN,2015.0,3.0,69.0,R,28,"[18, 58, 44, 54, 26]","[53, 50, 26, 52, 21]","[55, 78, 84, 70, 51]","['VGK', 'VGK', 'VGK', 'VGK', 'VGK']"
2025-2026,8482660,Kent Johnson,CBJ,F,41.2,21.8,35.6,51.1,,78.2,57.7,24.1,54.3,23.6,1.1,74.1,61.9,60.6,53.4,262,348,287,139.0,,98,188,338,204,337,440,116,170,176,208,444,282,193,Fourth Line,76.0,1006.28,7.0,15.0,22.0,13.84,46.48,49.57,C,72.0,170.0,2002-10-18,CAN,2021.0,1.0,5.0,L,22,"[None, 18, 20, 88, 4]","[None, 4, 9, 44, 14]","[None, 18, 31, 38, 34]","[None, 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2025-2026,8477942,Kevin Fiala,LAK,F,89.0,92.6,70.7,13.1,,89.4,88.7,91.0,52.0,10.6,32.0,69.6,23.6,80.9,48.4,50,34,131,246.0,,48,51,41,214,395,303,136,340,86,230,444,282,193,First Line,56.0,1070.8,18.0,22.0,40.0,20.07,46.94,55.77,L,72.0,205.0,1996-07-22,CHE,2014.0,1.0,11.0,L,29,"[84, 35, 80, 93, 85]","[85, 94, 89, 95, 89]","[29, 13, 69, 70, 63]","['MIN', 'LAK', 'LAK', 'LAK', 'LAK']"
2025-2026,8475763,Kevin Hayes,PIT,F,49.8,53.8,40.1,19.9,,53.8,51.8,45.9,29.1,69.6,28.4,35.1,28.4,21.6,20.7,224,206,267,227.0,,206,214,241,315,136,319,289,319,349,353,444,282,193,Fourth Line,28.0,349.27,4.0,4.0,8.0,4.74,50.0,53.81,R,75.0,217.0,1992-05-08,USA,2010.0,1.0,24.0,L,33,"[43, 14, 64, 38, 47]","[54, 62, 50, 56, 53]","[20, 6, 34, 30, 56]","['PHI', 'PHI', 'STL', 'PIT', 'PIT']"
2025-2026,8478831,Kevin Stenlund,UTA,F,16.2,1.4,82.7,,91.7,50.9,11.3,5.2,9.0,7.2,32.4,17.1,7.9,69.6,16.9,373,439,78,,17.0,219,391,422,404,410,301,369,410,136,370,444,282,193,Third Line,80.0,1158.28,4.0,14.0,18.0,11.01,35.71,43.9,C,75.0,213.0,1996-09-20,SWE,2015.0,2.0,58.0,R,28,"[None, 25, 27, 43, 6]","[None, 18, 1, 4, 0]","[None, 84, 82, 82, 76]","[None, 'WPG', 'FLA', 'UTA', 'UTA']"
2025-2026,8480748,Kiefer Sherwood,SJS,F,72.5,46.8,56.8,44.0,41.5,86.9,72.5,48.2,47.3,62.6,99.8,23.0,47.7,27.3,19.8,123,237,193,159.0,114.0,59,122,231,235,166,2,343,233,324,357,444,282,193,Second Line,72.0,1243.13,23.0,13.0,36.0,20.44,43.48,48.36,L,72.0,194.0,1995-03-31,USA,,,,R,30,"[None, 22, 56, 72, 77]","[None, 29, 47, 31, 55]","[None, 25, 42, 47, 69]","[None, 'NSH', 'NSH', 'VAN', 'SJS']"
2025-2026,8481523,Kirby Dach,MTL,F,43.9,48.4,24.8,3.5,,66.0,71.6,59.2,4.7,80.4,76.8,66.9,15.3,36.5,50.0,250,230,335,273.0,,152,126,182,423,88,104,148,377,283,223,444,282,193,Third Line,37.0,505.32,8.0,7.0,15.0,7.28,50.0,48.97,C,76.0,221.0,2001-01-21,CAN,2019.0,1.0,3.0,R,24,"[5, 52, None, 25, 57]","[17, 53, None, 59, 38]","[52, 82, None, 32, 21]","['CHI', 'MTL', None, 'MTL', 'MTL']"
2025-2026,8478864,Kirill Kaprizov,MIN,F,98.0,96.6,75.9,97.9,,83.3,95.5,95.0,96.8,68.7,24.1,91.9,85.1,75.7,78.8,10,16,108,7.0,,75,21,23,15,140,338,37,67,109,95,444,282,193,First Line,78.0,1727.45,45.0,44.0,89.0,43.22,54.31,53.74,L,70.0,202.0,1997-04-26,RUS,2015.0,5.0,135.0,L,28,"[97, 95, 98, 96, 96]","[68, 85, 96, 97, 94]","[48, 81, 70, 82, 70]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2025-2026,8480893,Kirill Marchenko,CBJ,F,89.9,71.4,62.6,77.7,,93.5,91.9,75.7,75.9,76.6,41.9,89.4,96.6,70.5,92.8,46,128,167,64.0,,30,37,109,108,105,259,48,16,132,33,444,282,193,First Line,76.0,1439.62,27.0,40.0,67.0,27.11,57.95,52.87,R,75.0,201.0,2000-07-21,RUS,2018.0,2.0,49.0,R,25,"[None, 80, 73, 97, 83]","[None, 39, 20, 79, 79]","[None, 76, 56, 70, 55]","[None, 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2025-2026,8478398,Kyle Connor,WPG,F,88.5,80.4,4.3,85.8,37.8,97.5,99.1,95.9,88.5,59.7,3.8,98.4,89.4,63.1,95.3,52,88,426,41.0,121.0,12,5,19,52,179,428,8,48,165,22,444,282,193,First Line,82.0,1763.52,39.0,53.0,92.0,34.37,50.68,48.19,L,73.0,183.0,1996-12-09,USA,2015.0,1.0,17.0,L,28,"[88, 56, 87, 88, 84]","[86, 81, 75, 82, 79]","[0, 9, 4, 8, 3]","['WPG', 'WPG', 'WPG', 'WPG', 'WPG']"
2025-2026,8481237,Kyle MacLean,NYI,F,17.1,7.2,50.5,,,37.6,7.2,5.4,10.8,54.3,75.2,42.3,36.0,21.2,5.2,369,413,221,,,278,409,421,396,203,111,257,285,351,422,444,282,193,Fourth Line,59.0,620.65,2.0,5.0,7.0,6.3,44.12,48.46,C,73.0,190.0,1999-04-29,USA,,,,L,26,"[None, None, 52, 17, 9]","[None, None, 24, 6, 8]","[None, None, 55, 46, 52]","[None, None, 'NYI', 'NYI', 'NYI']"
2025-2026,8475151,Kyle Palmieri,NYI,F,43.5,72.7,11.5,76.2,30.1,20.5,68.0,61.9,39.6,72.7,33.3,78.2,58.8,30.9,89.6,252,122,394,68.0,136.0,354,142,170,269,122,297,98,184,308,47,444,282,193,First Line,25.0,471.92,6.0,12.0,18.0,10.61,50.0,44.22,C,72.0,192.0,1991-02-01,USA,2009.0,1.0,26.0,R,34,"[31, 71, 63, 64, 16]","[67, 76, 84, 74, 60]","[52, 10, 15, 11, 15]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2025-2026,8482172,Landon Slaggert,CHI,F,3.4,18.7,20.0,,28.0,19.6,6.3,26.4,15.1,16.4,58.8,19.8,28.8,1.6,84.2,430,362,356,,140.0,358,412,328,377,369,184,357,317,438,71,444,282,193,Fourth Line,53.0,559.38,3.0,4.0,7.0,6.87,46.43,40.73,L,72.0,180.0,2002-06-25,USA,2020.0,3.0,79.0,L,23,"[None, None, None, 2, 12]","[None, None, None, 26, 15]","[None, None, None, 15, 27]","[None, None, None, 'CHI', 'CHI']"
2025-2026,8474189,Lars Eller,OTT,F,36.9,25.2,84.5,,67.4,36.7,16.2,18.2,31.3,32.0,41.2,19.6,48.0,79.3,7.7,281,333,70,,64.0,282,369,364,306,300,262,358,232,93,411,444,282,193,Fourth Line,68.0,778.42,5.0,10.0,15.0,8.37,55.77,49.06,C,74.0,207.0,1989-05-08,DNK,2007.0,1.0,13.0,L,36,"[53, 46, 42, 40, 35]","[58, 59, 36, 24, 20]","[19, 60, 90, 80, 77]","['WSH', 'COL', 'PIT', 'WSH', 'OTT']"
2025-2026,8478474,Lawson Crouse,UTA,F,43.2,51.8,46.8,12.8,1.0,72.5,81.3,78.2,38.3,28.8,84.7,32.0,65.1,80.0,59.9,253,215,237,247.0,192.0,123,83,98,275,314,69,303,156,90,179,444,282,193,Second Line,81.0,1344.35,24.0,20.0,44.0,22.84,57.43,51.95,L,76.0,214.0,1997-06-23,CAN,2015.0,1.0,11.0,L,28,"[53, 47, 35, 26, 55]","[28, 49, 48, 49, 57]","[72, 53, 43, 54, 45]","['ARI', 'ARI', 'ARI', 'UTA', 'UTA']"
2025-2026,8484177,Lenni Hameenaho,NJD,F,6.8,22.1,42.3,,,12.4,7.4,35.8,69.8,20.3,38.7,35.8,56.1,59.2,3.2,415,347,257,,,390,408,286,135,352,273,286,196,182,431,444,282,193,Fourth Line,33.0,401.98,2.0,6.0,8.0,4.52,50.0,46.37,R,73.0,195.0,2004-11-07,FIN,2023.0,2.0,58.0,R,20,"[None, None, None, None, 12]","[None, None, None, None, 27]","[None, None, None, None, 44]","[None, None, None, None, 'NJD']"
2025-2026,8484153,Leo Carlsson,ANA,F,72.7,49.5,44.8,58.2,45.6,75.7,80.0,68.5,47.1,94.1,4.1,72.1,28.2,46.4,70.7,122,225,246,119.0,106.0,109,89,141,236,27,427,125,320,239,131,444,282,193,First Line,70.0,1340.52,29.0,38.0,67.0,25.01,51.61,53.6,C,75.0,208.0,2004-12-26,SWE,2023.0,1.0,2.0,L,20,"[None, None, 61, 61, 83]","[None, None, 49, 31, 61]","[None, None, 71, 39, 38]","[None, None, 'ANA', 'ANA', 'ANA']"
2025-2026,8477934,Leon Draisaitl,EDM,F,99.5,98.9,26.4,99.6,,99.3,94.6,80.2,99.1,43.2,24.8,91.4,61.0,98.6,78.2,3,6,328,2.0,,4,25,89,5,252,335,39,174,7,98,444,282,193,First Line,65.0,1402.38,35.0,62.0,97.0,27.66,55.36,53.58,C,74.0,209.0,1995-10-27,DEU,2014.0,1.0,3.0,L,29,"[99, 99, 96, 100, 99]","[97, 93, 97, 99, 98]","[4, 13, 14, 33, 29]","['EDM', 'EDM', 'EDM', 'EDM', 'EDM']"
2025-2026,8477070,Liam O'Brien,UTA,F,5.6,7.4,45.3,,,27.5,13.1,22.1,7.0,4.7,95.9,33.6,32.4,25.7,2.3,420,412,244,,,323,383,347,413,421,19,296,301,331,435,444,282,193,Fourth Line,38.0,347.62,3.0,1.0,4.0,5.36,33.33,46.27,C,73.0,215.0,1994-07-29,CAN,,,,L,31,"[8, 17, 6, None, 10]","[11, 7, 5, None, 11]","[43, 75, 61, None, 39]","['ARI', 'ARI', 'ARI', None, 'UTA']"
2025-2026,8483499,Liam Ohgren,VAN,F,9.5,0.5,19.8,,,76.1,36.5,9.9,28.6,77.7,50.7,41.2,16.9,2.3,39.2,403,443,357,,,107,280,401,317,100,220,262,370,435,271,444,282,193,Fourth Line,69.0,908.77,8.0,10.0,18.0,8.13,35.94,35.56,L,72.0,187.0,2004-01-28,SWE,2022.0,1.0,19.0,L,21,"[None, None, None, None, 16]","[None, None, None, None, 1]","[None, None, None, None, 21]","[None, None, None, None, 'VAN']"
2025-2026,8481024,Linus Karlsson,VAN,F,66.4,68.9,51.8,29.8,,34.7,67.1,71.6,49.1,93.2,49.8,36.0,0.5,0.9,47.5,150,139,215,199.0,,291,146,127,227,31,224,285,443,441,234,444,282,193,Fourth Line,79.0,988.62,15.0,20.0,35.0,19.07,37.0,47.99,C,73.0,178.0,1999-11-16,SWE,2018.0,3.0,87.0,R,25,"[None, None, None, None, 65]","[None, None, None, None, 70]","[None, None, None, None, 53]","[None, None, None, None, 'VAN']"
2025-2026,8483431,Logan Cooley,UTA,F,71.4,51.6,26.1,3.2,,95.5,89.4,66.9,76.1,55.9,53.2,77.9,87.8,73.6,55.9,128,216,329,274.0,,21,48,148,107,196,209,99,55,118,197,444,282,193,Second Line,54.0,935.7,24.0,19.0,43.0,16.57,56.76,52.53,C,72.0,191.0,2004-05-04,USA,2022.0,1.0,3.0,L,21,"[None, None, 61, 67, 77]","[None, None, 44, 41, 63]","[None, None, 58, 27, 16]","[None, None, 'ARI', 'UTA', 'UTA']"
2025-2026,8482702,Logan Stankoven,CAR,F,49.3,82.9,30.9,59.9,,4.7,65.3,93.7,53.2,89.9,43.9,82.4,47.3,95.0,23.0,226,77,308,114.0,,424,154,29,209,46,250,79,235,23,343,444,282,193,Third Line,81.0,1251.47,21.0,23.0,44.0,26.44,57.29,57.98,C,68.0,165.0,2003-02-26,CAN,2021.0,2.0,47.0,R,22,"[None, None, 64, 23, 56]","[None, None, 67, 77, 89]","[None, None, 61, 28, 22]","[None, None, 'DAL', 'CAR', 'CAR']"
2025-2026,8482078,Lucas Raymond,DET,F,90.5,55.4,49.8,80.1,,90.5,82.4,64.9,86.9,99.5,33.8,34.2,38.5,71.2,97.7,43,199,224,57.0,,43,78,157,59,3,295,293,274,129,11,444,282,193,First Line,80.0,1503.92,25.0,51.0,76.0,21.73,49.49,49.78,L,71.0,186.0,2002-03-28,SWE,2020.0,1.0,4.0,R,23,"[68, 47, 87, 83, 91]","[67, 13, 47, 55, 61]","[24, 41, 29, 71, 44]","['DET', 'DET', 'DET', 'DET', 'DET']"
2025-2026,8482117,Lukas Reichel,BOS,F,2.7,11.0,6.5,,,51.4,21.6,16.9,41.2,20.7,11.9,48.0,55.6,1.8,37.8,433,396,416,,,217,345,370,262,350,392,232,198,437,277,444,282,193,Fourth Line,29.0,361.02,3.0,5.0,8.0,4.0,48.65,43.7,L,72.0,170.0,2002-05-17,DEU,2020.0,1.0,17.0,L,23,"[None, 48, 2, 7, 7]","[None, 43, 11, 12, 18]","[None, 40, 8, 9, 6]","[None, 'CHI', 'CHI', 'CHI', 'BOS']"
2025-2026,8482146,Luke Evangelista,NSH,F,70.0,77.0,86.5,50.0,,8.3,30.0,49.8,88.1,89.0,23.6,75.5,26.1,48.0,52.0,134,103,61,142.0,,408,308,224,54,50,340,110,329,232,214,444,282,193,Second Line,81.0,1346.42,12.0,44.0,56.0,20.24,52.53,54.61,R,72.0,183.0,2002-02-21,CAN,2020.0,2.0,42.0,R,23,"[None, 72, 67, 45, 79]","[None, 56, 65, 65, 85]","[None, 24, 71, 73, 93]","[None, 'NSH', 'NSH', 'NSH', 'NSH']"
2025-2026,8476822,Luke Glendening,PHI,F,5.4,0.2,38.5,,93.3,46.8,3.6,2.3,3.6,26.1,65.1,16.2,23.9,39.2,19.1,421,444,274,,14.0,237,424,435,428,326,156,373,339,271,360,444,282,193,Fourth Line,70.0,737.65,2.0,7.0,9.0,6.11,36.84,39.67,C,71.0,190.0,1989-04-28,USA,,,,R,36,"[10, 6, 21, 9, 2]","[0, 3, 0, 0, 1]","[67, 55, 53, 46, 31]","['DAL', 'DAL', 'TBL', 'TBL', 'PHI']"
2025-2026,8479316,Luke Kunin,FLA,F,0.5,3.2,5.2,,3.1,33.3,23.0,26.6,11.0,23.2,85.8,31.8,26.8,3.4,29.5,443,431,422,,188.0,297,339,327,395,339,64,304,326,430,314,444,282,193,Fourth Line,62.0,600.17,4.0,6.0,10.0,6.17,44.44,45.1,C,72.0,197.0,1997-12-04,USA,2016.0,1.0,15.0,R,27,"[3, 1, 0, 0, 5]","[6, 2, 3, 5, 3]","[12, 43, 0, 4, 19]","['NSH', 'SJS', 'SJS', 'CBJ', 'FLA']"
2025-2026,8482713,Mackie Samoskevich,FLA,F,52.9,75.0,71.4,25.2,,2.9,39.0,73.2,43.0,96.8,81.3,64.2,21.8,57.9,27.5,210,112,128,212.0,,432,269,120,254,15,84,160,348,188,323,444,282,193,Third Line,77.0,1114.15,12.0,20.0,32.0,21.61,50.0,54.19,R,71.0,180.0,2002-11-15,USA,2021.0,1.0,24.0,R,22,"[None, None, None, 50, 54]","[None, None, None, 64, 81]","[None, None, None, 61, 74]","[None, None, None, 'FLA', 'FLA']"
2025-2026,8484801,Macklin Celebrini,SJS,F,92.1,74.5,24.1,64.5,,96.2,97.7,91.4,97.7,98.9,26.1,75.7,68.5,15.1,94.6,36,114,338,101.0,,18,11,39,11,6,329,109,141,378,25,444,282,193,First Line,82.0,1747.9,45.0,70.0,115.0,35.32,56.59,49.15,C,72.0,190.0,2006-06-13,CAN,2024.0,1.0,1.0,L,19,"[None, None, None, 73, 96]","[None, None, None, 61, 82]","[None, None, None, 19, 32]","[None, None, None, 'SJS', 'SJS']"
2025-2026,8482177,Marat Khusnutdinov,BOS,F,45.3,4.1,73.6,,66.8,72.7,26.4,4.7,18.5,59.2,25.5,38.1,71.2,29.5,64.6,244,427,118,,65.0,122,324,424,362,181,332,276,129,314,158,444,282,193,Third Line,77.0,1116.52,15.0,18.0,33.0,12.86,57.89,46.55,C,71.0,184.0,2002-07-17,RUS,2020.0,2.0,37.0,L,23,"[None, None, None, 29, 53]","[None, None, None, 5, 7]","[None, None, None, 68, 72]","[None, None, None, 'BOS', 'BOS']"
2025-2026,8483553,Marc Gatcomb,NYI,F,35.8,18.9,57.7,,,69.6,42.8,20.5,0.9,18.5,99.5,44.1,10.6,16.9,7.2,286,361,189,,,136,252,354,438,360,3,249,398,370,413,444,282,193,Fourth Line,49.0,494.27,3.0,4.0,7.0,5.88,46.15,51.05,C,74.0,200.0,1999-07-22,USA,,,,R,26,"[None, None, None, 58, 24]","[None, None, None, 20, 21]","[None, None, None, 40, 69]","[None, None, None, 'NYI', 'NYI']"
