Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2021-2022,8481641,Joel Kiviranta,DAL,F,20.2,26.0,54.0,,,24.0,16.9,17.6,35.6,34.7,75.3,76.0,14.9,57.1,35.6,360,334,208,,,343,367,372,291,291,112,109,384,194,291,450,292,197,Fourth Line,56.0,533.23,1.0,6.0,7.0,5.84,42.42,52.5,L,71.0,185.0,1996-03-23,FIN,,,,L,25,"[None, None, None, 42, 13]","[None, None, None, 16, 40]","[None, None, None, 43, 67]","[None, None, None, 'DAL', 'DAL']"
2021-2022,8475728,Johan Larsson,WSH,F,70.2,7.3,98.9,,39.1,62.9,33.8,16.2,30.2,49.6,77.6,8.7,35.3,17.6,77.8,135,418,6,,121.0,168,296,378,315,228,102,412,292,372,101,450,292,197,Second Line,43.0,684.13,7.0,14.0,21.0,5.26,46.3,51.04,L,71.0,206.0,1992-07-25,SWE,2010.0,2.0,56.0,L,29,"[1, 37, 41, 78, 71]","[0, 3, 3, 4, 22]","[82, 97, 98, 97, 99]","['BUF', 'BUF', 'BUF', 'ARI', 'WSH']"
2021-2022,8477401,John Hayden,BUF,F,3.3,2.7,46.7,,,26.9,5.6,4.4,2.4,13.3,88.2,17.3,32.7,10.9,4.9,436,439,241,,,330,416,431,439,387,54,373,304,402,429,450,292,197,Fourth Line,55.0,596.62,2.0,2.0,4.0,5.63,32.26,43.07,C,75.0,223.0,1995-02-14,USA,2013.0,3.0,74.0,R,26,"[21, 16, 6, 17, 1]","[19, 15, 4, 4, 4]","[55, 54, 39, 50, 46]","['CHI', 'CHI', 'NJD', 'ARI', 'BUF']"
2021-2022,8475166,John Tavares,TOR,F,87.8,98.4,4.9,98.3,,4.4,77.8,97.8,83.8,88.0,45.1,84.9,42.4,86.9,22.9,56,8,429,6.0,,431,101,11,74,55,248,69,260,60,348,450,292,197,First Line,79.0,1427.85,27.0,49.0,76.0,34.88,48.31,54.76,C,73.0,217.0,1990-09-20,CAN,2009.0,1.0,1.0,L,30,"[93, 98, 89, 90, 79]","[96, 99, 98, 98, 98]","[0, 3, 2, 6, 9]","['NYI', 'TOR', 'TOR', 'TOR', 'TOR']"
2021-2022,8476346,Johnny Gaudreau,CGY,F,94.7,93.8,20.0,89.7,,93.1,92.2,83.3,98.9,91.3,0.4,88.2,96.7,91.6,79.6,25,29,361,31.0,,32,36,76,6,40,449,54,16,39,93,450,292,197,First Line,82.0,1523.13,40.0,75.0,115.0,31.72,71.11,60.42,L,69.0,163.0,1993-08-13,USA,2011.0,4.0,104.0,L,28,"[97, 97, 69, 94, 98]","[96, 97, 87, 86, 97]","[11, 9, 8, 27, 28]","['CGY', 'CGY', 'CGY', 'CGY', 'CGY']"
2021-2022,8479981,Jonah Gadjovich,SJS,F,4.7,25.8,34.7,,,6.9,0.7,20.9,4.9,36.0,92.7,51.1,4.7,4.0,23.8,430,335,295,,,420,438,357,428,287,34,221,430,433,344,450,292,197,Fringe,43.0,376.5,1.0,2.0,3.0,4.56,33.33,42.16,L,75.0,211.0,1998-10-12,CAN,2017.0,2.0,55.0,L,22,"[None, None, None, None, 6]","[None, None, None, None, 27]","[None, None, None, None, 36]","[None, None, None, None, 'SJS']"
2021-2022,8480007,Jonas Rondbjerg,VGK,F,20.9,27.1,67.1,,,15.3,10.7,40.7,21.8,48.4,38.7,42.4,92.9,45.8,1.6,357,329,149,,,382,395,268,353,233,277,260,33,245,444,450,292,197,Fourth Line,30.0,300.37,2.0,4.0,6.0,3.9,50.0,51.0,R,74.0,206.0,1999-03-31,DNK,2017.0,3.0,65.0,L,22,"[None, None, None, None, 26]","[None, None, None, None, 28]","[None, None, None, None, 65]","[None, None, None, None, 'VGK']"
2021-2022,8479373,Jonathan Dahlen,SJS,F,23.1,50.0,32.4,58.6,,15.8,47.8,69.3,14.2,44.2,0.9,36.4,8.9,46.0,96.4,347,226,305,122.0,,380,235,139,387,252,447,287,411,244,17,450,292,197,Third Line,61.0,841.32,12.0,10.0,22.0,13.86,39.66,48.54,C,71.0,180.0,1997-12-20,SWE,2016.0,2.0,42.0,L,23,"[None, None, None, None, 30]","[None, None, None, None, 47]","[None, None, None, None, 32]","[None, None, None, None, 'SJS']"
2021-2022,8477494,Jonathan Drouin,MTL,F,5.1,53.3,2.7,12.3,,54.0,54.7,42.9,81.1,12.9,28.0,62.9,55.1,54.2,40.0,428,211,439,257.0,,208,204,258,86,389,325,168,203,207,271,450,292,197,Second Line,34.0,581.22,6.0,14.0,20.0,5.98,51.28,42.14,L,71.0,189.0,1995-03-28,CAN,2013.0,1.0,3.0,L,26,"[22, 37, 40, 1, 9]","[59, 42, 42, 57, 52]","[10, 13, 12, 3, 2]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2021-2022,8476456,Jonathan Huberdeau,FLA,F,92.7,89.1,16.7,90.4,69.5,90.2,88.4,66.2,97.1,93.3,40.9,94.4,73.8,94.0,59.8,34,50,376,29.0,61.0,45,53,153,14,31,267,26,119,28,182,450,292,197,First Line,80.0,1553.97,30.0,85.0,115.0,28.71,56.52,54.6,L,73.0,200.0,1993-06-04,CAN,2011.0,1.0,3.0,L,28,"[85, 87, 92, 96, 84]","[84, 92, 83, 89, 90]","[21, 22, 21, 28, 13]","['FLA', 'FLA', 'FLA', 'FLA', 'FLA']"
2021-2022,8476539,Jonathan Marchessault,VGK,F,81.3,86.9,56.2,82.2,,59.1,90.9,94.4,89.3,20.4,48.9,77.8,39.8,94.4,75.6,85,60,198,53.0,,185,42,26,49,355,231,101,272,26,111,450,292,197,Second Line,76.0,1334.83,30.0,36.0,66.0,27.42,51.72,54.27,R,69.0,185.0,1990-12-27,CAN,,,,R,30,"[70, 61, 71, 78, 84]","[76, 80, 88, 90, 83]","[65, 48, 37, 31, 80]","['VGK', 'VGK', 'VGK', 'VGK', 'VGK']"
2021-2022,8473604,Jonathan Toews,CHI,F,66.7,95.6,3.1,84.9,72.6,20.9,41.8,48.0,92.0,13.1,18.4,65.6,71.6,18.2,90.0,151,21,437,45.0,55.0,357,261,235,37,388,368,156,129,369,46,450,292,197,Second Line,71.0,1240.75,12.0,25.0,37.0,13.48,47.67,48.72,C,74.0,201.0,1988-04-29,CAN,2006.0,1.0,3.0,L,33,"[75, 94, 70, None, 62]","[98, 97, 96, None, 90]","[16, 5, 2, None, 8]","['CHI', 'CHI', 'CHI', None, 'CHI']"
2021-2022,8475820,Joonas Donskoi,SEA,F,51.3,67.6,35.3,38.0,17.3,40.4,39.6,41.8,54.9,65.3,24.2,48.0,72.2,75.8,32.0,220,147,292,182.0,164.0,269,271,263,204,157,342,235,126,110,307,450,292,197,Third Line,75.0,1112.78,2.0,20.0,22.0,10.3,41.79,46.57,R,72.0,185.0,1992-04-13,FIN,2010.0,4.0,99.0,R,29,"[82, 80, 63, 84, 7]","[80, 60, 69, 77, 55]","[88, 91, 28, 46, 38]","['SJS', 'SJS', 'COL', 'COL', 'SEA']"
2021-2022,8474586,Jordan Eberle,SEA,F,91.6,99.1,11.1,74.7,,72.4,88.2,88.4,63.3,72.2,29.8,91.1,49.6,74.2,73.6,39,5,401,75.0,,125,54,53,166,126,317,41,228,117,120,450,292,197,Second Line,79.0,1418.23,21.0,23.0,44.0,19.97,45.63,48.36,R,71.0,180.0,1990-05-15,CAN,2008.0,1.0,22.0,R,31,"[95, 80, 91, 95, 83]","[99, 95, 99, 99, 95]","[12, 5, 10, 22, 10]","['NYI', 'NYI', 'NYI', 'NYI', 'SEA']"
2021-2022,8478413,Jordan Greenway,MIN,F,8.9,32.9,66.9,,52.8,21.1,26.7,37.6,82.4,1.6,83.8,19.3,96.9,91.8,78.4,411,303,150,,94.0,356,326,282,80,439,74,364,15,38,98,450,292,197,Third Line,62.0,902.87,10.0,17.0,27.0,14.02,68.25,55.02,L,78.0,231.0,1997-02-16,USA,2015.0,2.0,50.0,L,24,"[None, 43, 49, 7, 5]","[None, 13, 41, 17, 41]","[None, 57, 87, 31, 70]","[None, 'MIN', 'MIN', 'MIN', 'MIN']"
2021-2022,8479385,Jordan Kyrou,STL,F,83.3,66.2,17.1,42.1,,95.3,93.8,73.8,94.9,90.7,8.9,81.3,81.8,41.8,30.0,76,153,374,170.0,,22,29,119,24,43,411,85,83,263,316,450,292,197,Second Line,74.0,1226.6,27.0,48.0,75.0,19.43,56.73,48.7,R,73.0,189.0,1998-05-05,CAN,2016.0,2.0,35.0,R,23,"[None, None, 44, 70, 93]","[None, None, 40, 68, 72]","[None, None, 34, 9, 20]","[None, None, 'STL', 'STL', 'STL']"
2021-2022,8476921,Jordan Martinook,CAR,F,32.9,48.0,81.3,,,13.6,11.8,29.3,47.8,20.2,83.6,74.4,18.4,77.8,3.8,303,235,85,,,390,390,319,236,356,75,116,368,101,434,450,292,197,Fourth Line,59.0,660.85,6.0,9.0,15.0,7.68,51.06,53.67,L,73.0,208.0,1992-07-25,CAN,2012.0,2.0,58.0,L,29,"[26, 43, 16, 35, 45]","[29, 73, 51, 48, 45]","[92, 73, 71, 76, 84]","['ARI', 'CAR', 'CAR', 'CAR', 'CAR']"
2021-2022,8473533,Jordan Staal,CAR,F,87.3,94.7,90.2,,99.5,9.8,50.2,78.0,51.8,26.0,91.6,25.3,51.1,94.2,77.3,58,25,45,,2.0,407,224,100,218,330,39,337,221,27,103,450,292,197,Second Line,78.0,1297.3,17.0,19.0,36.0,20.36,56.96,57.28,C,76.0,220.0,1988-09-10,CAN,2006.0,1.0,2.0,L,32,"[93, 92, 76, 90, 86]","[98, 98, 97, 94, 87]","[94, 96, 94, 66, 90]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2021-2022,8476981,Josh Anderson,MTL,F,26.7,66.9,20.2,0.3,,46.9,76.7,90.7,20.0,21.3,90.4,52.2,12.0,38.2,49.8,331,150,360,292.0,,240,106,43,361,351,44,216,397,279,227,450,292,197,Second Line,69.0,1188.55,19.0,13.0,32.0,20.64,43.33,45.55,R,75.0,226.0,1994-05-07,CAN,2012.0,4.0,95.0,R,27,"[63, 58, 6, 75, 9]","[77, 74, 82, 63, 60]","[49, 29, 21, 38, 14]","['CBJ', 'CBJ', 'CBJ', 'MTL', 'MTL']"
2021-2022,8474573,Josh Bailey,NYI,F,50.9,51.3,9.3,66.8,48.2,79.3,52.7,14.0,82.2,37.1,1.1,56.0,92.0,60.7,67.1,222,220,409,98.0,103.0,94,213,388,81,284,446,199,37,178,149,450,292,197,Second Line,74.0,1249.83,14.0,30.0,44.0,10.53,51.25,44.94,R,73.0,200.0,1989-10-02,CAN,2008.0,1.0,9.0,L,31,"[21, 63, 45, 69, 39]","[50, 73, 54, 70, 22]","[1, 18, 19, 9, 7]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2021-2022,8480064,Josh Norris,OTT,F,90.0,42.2,43.6,84.6,,97.1,86.0,58.9,34.9,85.6,64.4,74.0,53.8,42.7,81.6,46,261,255,46.0,,14,64,186,294,66,161,118,209,259,84,450,292,197,First Line,66.0,1226.22,35.0,20.0,55.0,23.24,51.19,47.88,C,74.0,196.0,1999-05-05,USA,2017.0,1.0,19.0,L,22,"[None, None, None, 80, 92]","[None, None, None, 53, 37]","[None, None, None, 44, 46]","[None, None, None, 'OTT', 'OTT']"
2021-2022,8477996,Juho Lammikko,VAN,F,19.3,8.4,42.0,,55.3,51.8,17.3,6.7,5.8,39.8,43.1,14.2,22.2,43.8,12.9,364,413,262,,89.0,218,365,421,424,272,257,387,351,254,393,450,292,197,Fourth Line,75.0,920.88,7.0,8.0,15.0,7.72,44.07,44.45,C,74.0,191.0,1996-01-29,FIN,2014.0,3.0,65.0,L,25,"[None, 15, None, 27, 21]","[None, 21, None, 17, 7]","[None, 56, None, 45, 42]","[None, 'FLA', None, 'FLA', 'VAN']"
2021-2022,8476915,Jujhar Khaira,CHI,F,14.4,1.1,78.9,,50.8,52.4,23.8,12.0,4.2,18.7,97.3,6.9,23.6,25.6,6.9,386,446,96,,98.0,215,338,397,431,363,13,420,345,336,420,450,292,197,Third Line,27.0,367.2,3.0,0.0,3.0,3.02,35.71,46.47,L,76.0,212.0,1994-08-13,CAN,2012.0,3.0,63.0,L,27,"[38, 18, 28, 14, 20]","[21, 14, 3, 2, 1]","[63, 90, 74, 71, 79]","['EDM', 'EDM', 'EDM', 'EDM', 'CHI']"
2021-2022,8479328,Julien Gauthier,NYR,F,6.9,47.1,41.3,,,1.3,4.9,61.1,38.4,78.0,84.7,52.9,2.9,22.7,14.4,420,239,265,,,445,419,176,278,100,70,213,438,349,386,450,292,197,Fourth Line,49.0,505.05,3.0,4.0,7.0,10.13,37.14,48.48,R,76.0,230.0,1997-10-15,CAN,2016.0,1.0,21.0,R,23,"[None, None, None, 24, 3]","[None, None, None, 38, 55]","[None, None, None, 60, 26]","[None, None, None, 'NYR', 'NYR']"
2021-2022,8479941,Justin Danforth,CBJ,F,76.0,45.1,58.4,,,84.4,88.7,75.1,6.1,92.2,82.0,52.4,22.4,5.6,72.0,109,248,188,,,71,52,113,423,36,82,215,350,426,127,450,292,197,Fourth Line,45.0,565.7,10.0,4.0,14.0,8.39,43.75,47.72,R,68.0,193.0,1993-03-15,CAN,,,,R,28,"[None, None, None, None, 74]","[None, None, None, None, 45]","[None, None, None, None, 57]","[None, None, None, None, 'CBJ']"
2021-2022,8481554,Kaapo Kakko,NYR,F,13.1,12.7,26.4,34.9,,37.1,45.3,51.1,22.7,63.1,7.1,63.8,61.8,58.9,71.1,392,394,332,191.0,,284,246,221,349,167,419,164,173,186,131,450,292,197,Third Line,43.0,664.17,7.0,11.0,18.0,7.52,62.16,51.48,R,73.0,215.0,2001-02-13,FIN,2019.0,1.0,2.0,L,20,"[None, None, 6, 16, 31]","[None, None, 5, 33, 13]","[None, None, 3, 42, 49]","[None, None, 'NYR', 'NYR', 'NYR']"
2021-2022,8479977,Kailer Yamamoto,EDM,F,55.1,51.8,52.4,43.5,31.5,50.7,72.9,79.3,88.7,76.4,76.0,50.4,90.9,76.2,88.9,203,218,215,166.0,136.0,223,123,94,52,107,109,224,42,108,51,450,292,197,Second Line,81.0,1366.55,20.0,21.0,41.0,18.78,48.65,48.97,R,69.0,178.0,1998-09-29,USA,2017.0,1.0,22.0,R,22,"[None, None, 69, 46, 52]","[None, None, 63, 61, 29]","[None, None, 47, 56, 50]","[None, None, 'EDM', 'EDM', 'EDM']"
2021-2022,8480901,Karson Kuhlman,SEA,F,17.6,55.1,75.8,,35.0,2.4,4.4,49.8,16.0,39.1,74.0,58.7,4.4,59.6,34.7,372,203,110,,129.0,440,421,227,379,275,118,187,431,183,295,450,292,197,Fourth Line,44.0,523.75,3.0,7.0,10.0,7.65,48.0,51.63,C,71.0,184.0,1995-09-26,USA,,,,R,25,"[None, None, 4, 53, 17]","[None, None, 59, 48, 58]","[None, None, 67, 72, 78]","[None, None, 'BOS', 'BOS', 'SEA']"
2021-2022,8477953,Kasperi Kapanen,PIT,F,56.7,38.7,24.9,32.9,,80.9,66.4,35.6,70.2,74.9,56.4,86.9,90.7,79.3,44.4,196,277,339,197.0,,87,151,291,135,114,197,60,43,94,251,450,292,197,Third Line,79.0,1148.05,11.0,21.0,32.0,12.81,55.22,53.6,R,73.0,194.0,1996-07-23,FIN,2014.0,1.0,22.0,R,25,"[58, 25, 52, 62, 55]","[40, 68, 37, 29, 45]","[57, 36, 26, 8, 47]","['TOR', 'TOR', 'TOR', 'PIT', 'PIT']"
2021-2022,8478434,Keegan Kolesar,VGK,F,10.0,54.7,35.8,,,5.6,10.2,43.1,60.0,50.9,97.8,67.3,18.0,80.0,25.3,406,205,290,,,426,397,257,181,222,11,148,370,91,337,450,292,197,Fourth Line,77.0,974.08,7.0,17.0,24.0,11.96,47.14,50.75,R,74.0,216.0,1997-04-08,CAN,2015.0,3.0,69.0,R,24,"[None, None, None, 15, 18]","[None, None, None, 58, 53]","[None, None, None, 22, 55]","[None, None, None, 'VGK', 'VGK']"
2021-2022,8477942,Kevin Fiala,MIN,F,83.1,81.6,24.2,34.6,43.1,91.3,93.1,87.1,90.9,66.7,14.0,59.6,87.3,75.3,32.2,77,84,342,192.0,113.0,40,32,59,42,151,388,183,58,112,306,450,292,197,Second Line,82.0,1447.07,33.0,52.0,85.0,28.12,60.0,55.88,L,72.0,205.0,1996-07-22,CHE,2014.0,1.0,11.0,L,25,"[86, 5, 82, 75, 84]","[81, 66, 69, 76, 85]","[71, 20, 26, 21, 29]","['NSH', 'MIN', 'MIN', 'MIN', 'MIN']"
2021-2022,8475763,Kevin Hayes,PHI,F,48.4,68.9,26.7,35.6,52.3,42.4,54.2,58.7,74.9,42.9,28.9,43.3,34.0,21.8,52.0,233,141,331,189.0,95.0,260,206,187,114,258,321,256,298,353,217,450,292,197,Second Line,48.0,860.33,10.0,21.0,31.0,9.54,42.86,43.42,R,75.0,217.0,1992-05-08,USA,2010.0,1.0,24.0,L,29,"[77, 62, 55, 46, 43]","[55, 65, 72, 80, 54]","[7, 70, 30, 39, 20]","['NYR', 'WPG', 'PHI', 'PHI', 'PHI']"
2021-2022,8479291,Kevin Rooney,NYR,F,27.1,6.4,57.3,,76.6,35.6,14.2,10.9,7.8,75.1,74.4,11.6,75.8,8.4,12.0,329,422,193,,47.0,291,379,402,416,113,116,399,110,413,397,450,292,197,Third Line,61.0,844.85,6.0,6.0,12.0,6.99,42.86,40.34,C,74.0,190.0,1993-05-21,USA,,,,L,28,"[None, 55, 35, 32, 27]","[None, 37, 29, 19, 1]","[None, 49, 58, 55, 56]","[None, 'NJD', 'NJD', 'NYR', 'NYR']"
2021-2022,8479356,Kieffer Bellows,NYI,F,9.3,32.4,18.9,,,31.8,48.7,58.4,53.3,19.1,91.1,76.9,77.3,30.0,26.2,409,305,366,,,308,231,188,211,361,41,105,103,316,333,450,292,197,Fourth Line,45.0,533.9,6.0,13.0,19.0,7.42,48.84,45.57,L,73.0,195.0,1998-06-10,USA,2016.0,1.0,19.0,L,23,"[None, None, None, None, 14]","[None, None, None, None, 32]","[None, None, None, None, 19]","[None, None, None, None, 'NYI']"
2021-2022,8481523,Kirby Dach,CHI,F,3.8,11.6,37.1,1.0,62.9,12.2,22.2,49.1,70.0,58.0,63.1,33.3,36.9,9.1,50.7,434,399,284,290.0,74.0,396,345,230,136,190,167,301,285,410,223,450,292,197,First Line,70.0,1263.1,9.0,17.0,26.0,14.73,42.53,46.35,C,76.0,221.0,2001-01-21,CAN,2019.0,1.0,3.0,R,20,"[None, None, 10, 4, 5]","[None, None, 15, 7, 17]","[None, None, 42, 20, 52]","[None, None, 'CHI', 'CHI', 'CHI']"
2021-2022,8478864,Kirill Kaprizov,MIN,F,98.2,64.0,41.8,77.1,,99.1,98.4,90.2,98.4,100.0,36.7,82.7,97.1,84.9,51.6,9,163,263,68.0,,5,8,45,8,1,286,79,14,69,219,450,292,197,First Line,81.0,1547.73,47.0,61.0,108.0,30.61,59.2,54.13,L,70.0,202.0,1997-04-26,RUS,2015.0,5.0,135.0,L,24,"[None, None, None, 96, 97]","[None, None, None, 62, 68]","[None, None, None, 36, 48]","[None, None, None, 'MIN', 'MIN']"
2021-2022,8480011,Klim Kostin,STL,F,55.3,33.3,41.1,,,70.7,27.4,1.6,13.8,80.4,85.1,51.8,49.8,15.1,4.0,202,301,266,,,133,323,444,389,89,68,218,227,383,433,450,292,197,Fourth Line,40.0,360.6,4.0,5.0,9.0,2.81,46.67,45.04,C,76.0,232.0,1999-05-05,RUS,2017.0,1.0,31.0,L,22,"[None, None, None, None, 55]","[None, None, None, None, 33]","[None, None, None, None, 40]","[None, None, None, None, 'STL']"
2021-2022,8480005,Kristian Vesalainen,WPG,F,27.6,18.4,53.3,,,39.1,2.2,0.4,0.4,52.2,58.2,22.2,6.0,49.3,25.8,327,368,211,,,275,431,449,448,216,189,351,424,229,335,450,292,197,Fringe,53.0,459.53,2.0,1.0,3.0,3.29,37.5,47.86,L,75.0,207.0,1999-06-01,FIN,2017.0,1.0,24.0,L,22,"[None, None, None, None, 32]","[None, None, None, None, 20]","[None, None, None, None, 52]","[None, None, None, None, 'WPG']"
2021-2022,8478398,Kyle Connor,WPG,F,84.7,75.1,0.7,93.8,16.2,97.8,99.3,95.8,75.8,56.2,4.7,86.0,54.0,32.4,82.2,70,113,448,19.0,166.0,11,4,20,110,198,430,64,208,305,81,450,292,197,First Line,79.0,1720.23,47.0,46.0,93.0,38.3,48.67,49.53,L,73.0,183.0,1996-12-09,USA,2015.0,1.0,17.0,L,24,"[68, 75, 66, 79, 88]","[42, 64, 60, 43, 86]","[29, 8, 0, 1, 0]","['WPG', 'WPG', 'WPG', 'WPG', 'WPG']"
2021-2022,8473449,Kyle Okposo,BUF,F,43.6,20.9,60.0,58.9,75.6,62.7,34.2,41.1,53.1,19.6,37.8,22.9,54.4,6.4,75.3,255,357,181,121.0,49.0,169,294,266,212,359,281,348,206,422,112,450,292,197,Second Line,74.0,1241.48,21.0,24.0,45.0,14.93,45.83,45.22,R,72.0,216.0,1988-04-16,USA,2006.0,1.0,7.0,R,33,"[57, 54, 60, 11, 60]","[38, 33, 35, 24, 16]","[23, 63, 75, 36, 68]","['BUF', 'BUF', 'BUF', 'BUF', 'BUF']"
2021-2022,8475151,Kyle Palmieri,NYI,F,45.1,58.2,55.1,80.1,,10.4,68.9,92.2,22.9,26.2,53.3,65.8,73.1,41.1,79.8,248,189,203,59.0,,404,141,36,348,329,211,155,122,266,92,450,292,197,Second Line,69.0,1078.12,15.0,18.0,33.0,19.91,55.0,51.51,C,72.0,192.0,1991-02-01,USA,2009.0,1.0,26.0,R,30,"[88, 89, 87, 12, 31]","[64, 28, 64, 41, 67]","[19, 84, 61, 53, 52]","['NJD', 'NJD', 'NJD', 'NYI', 'NYI']"
2021-2022,8478967,Lane Pederson,SJS,F,6.7,15.3,31.1,,,19.6,0.3,1.8,4.0,36.0,86.4,36.0,0.2,4.9,5.3,421,382,311,,,363,439,443,432,287,62,289,450,429,427,450,292,197,Fourth Line,29.0,305.03,0.0,2.0,2.0,2.03,10.53,36.75,C,73.0,196.0,1997-08-04,CAN,,,,R,24,"[None, None, None, None, 8]","[None, None, None, None, 17]","[None, None, None, None, 31]","[None, None, None, None, 'SJS']"
2021-2022,8474189,Lars Eller,WSH,F,60.4,74.4,43.1,10.6,97.0,46.4,55.6,55.6,68.9,25.3,52.2,35.8,22.9,79.1,28.9,179,116,257,262.0,7.0,242,200,201,141,333,216,290,348,95,321,450,292,197,Second Line,72.0,1160.88,13.0,18.0,31.0,11.53,49.35,48.33,C,74.0,207.0,1989-05-08,DNK,2007.0,1.0,13.0,L,32,"[42, 47, 28, 81, 53]","[49, 68, 79, 84, 58]","[32, 67, 49, 71, 19]","['WSH', 'WSH', 'WSH', 'WSH', 'WSH']"
2021-2022,8477460,Laurent Dauphin,MTL,F,2.0,39.3,9.6,,44.2,24.7,30.3,48.2,52.0,2.9,65.1,43.1,11.1,11.6,55.6,442,274,408,,111.0,340,311,234,217,433,158,257,401,399,201,450,292,197,Fourth Line,38.0,505.15,4.0,8.0,12.0,5.67,40.43,41.94,C,72.0,186.0,1995-03-27,CAN,2013.0,2.0,39.0,L,26,"[None, None, None, None, 4]","[None, None, None, None, 38]","[None, None, None, None, 11]","[None, None, None, None, 'MTL']"
2021-2022,8478474,Lawson Crouse,ARI,F,22.7,20.2,51.1,6.8,1.5,58.0,61.3,60.7,36.7,43.6,95.8,16.4,50.7,13.1,86.9,349,360,221,273.0,195.0,190,174,178,286,255,20,377,223,392,60,450,292,197,Second Line,65.0,1132.98,20.0,14.0,34.0,15.56,44.87,44.67,L,76.0,214.0,1997-06-23,CAN,2015.0,1.0,11.0,L,24,"[None, 21, 47, 1, 53]","[None, 26, 20, 15, 28]","[None, 36, 30, 41, 72]","[None, 'ARI', 'ARI', 'ARI', 'ARI']"
2021-2022,8477934,Leon Draisaitl,EDM,F,99.3,96.9,2.4,99.7,12.7,99.8,97.3,85.6,97.6,58.4,34.0,71.8,93.3,71.1,89.8,4,15,440,2.0,173.0,2,13,66,12,188,298,128,31,131,47,450,292,197,First Line,80.0,1787.93,55.0,55.0,110.0,41.02,54.47,51.32,C,74.0,209.0,1995-10-27,DEU,2014.0,1.0,3.0,L,25,"[90, 98, 97, 97, 99]","[97, 94, 95, 96, 97]","[33, 10, 4, 1, 4]","['EDM', 'EDM', 'EDM', 'EDM', 'EDM']"
2021-2022,8477070,Liam O'Brien,ARI,F,6.0,9.1,45.6,,,19.3,4.0,15.6,1.6,21.1,98.9,35.6,93.1,0.2,27.6,424,410,246,,,364,423,381,443,352,6,291,32,450,327,450,292,197,Fourth Line,39.0,369.62,2.0,1.0,3.0,3.92,53.85,36.93,C,73.0,215.0,1994-07-29,CAN,,,,L,27,"[None, None, None, None, 8]","[None, None, None, None, 11]","[None, None, None, None, 43]","[None, None, None, None, 'ARI']"
2021-2022,8479366,Logan Brown,STL,F,49.6,56.0,52.7,,,38.4,7.1,12.4,50.7,51.8,25.8,29.1,59.8,30.7,47.8,228,199,214,,,278,409,395,223,218,335,320,182,313,236,450,292,197,Fourth Line,39.0,397.4,4.0,7.0,11.0,4.44,44.44,50.41,C,79.0,229.0,1998-03-05,USA,2016.0,1.0,11.0,L,23,"[None, None, 34, None, 56]","[None, None, 49, None, 58]","[None, None, 46, None, 53]","[None, None, 'OTT', None, 'STL']"
2021-2022,8474053,Logan Couture,SJS,F,76.9,76.9,16.9,86.0,27.9,76.2,75.3,53.1,44.9,49.3,46.7,20.9,55.3,36.0,99.3,105,105,375,42.0,143.0,108,112,212,249,229,241,357,202,289,4,450,292,197,First Line,77.0,1457.82,23.0,33.0,56.0,22.68,50.0,50.2,C,73.0,206.0,1989-03-28,CAN,2007.0,1.0,9.0,L,32,"[97, 88, 74, 84, 68]","[75, 86, 56, 75, 80]","[70, 31, 29, 17, 17]","['SJS', 'SJS', 'SJS', 'SJS', 'SJS']"
2021-2022,8481186,Logan O'Connor,COL,F,39.1,36.4,86.0,,80.7,8.0,24.7,57.6,34.2,75.6,69.3,11.3,84.4,80.7,8.2,275,287,64,,39.0,415,334,192,297,111,139,400,71,88,414,450,292,197,Third Line,81.0,1123.58,8.0,16.0,24.0,12.36,50.0,50.17,R,72.0,175.0,1996-08-14,USA,,,,R,25,"[None, None, None, 49, 33]","[None, None, None, 53, 25]","[None, None, None, 78, 87]","[None, None, None, 'COL', 'COL']"
2021-2022,8470626,Loui Eriksson,ARI,F,30.9,46.2,78.7,,68.0,12.7,3.3,12.9,31.6,30.2,2.4,9.3,8.4,5.1,81.8,312,243,97,,64.0,394,426,393,309,311,440,409,413,428,83,450,292,197,Fourth Line,73.0,943.18,3.0,16.0,19.0,7.53,36.49,40.39,L,74.0,179.0,1985-07-17,SWE,2003.0,2.0,33.0,L,36,"[76, 54, 62, None, 12]","[60, 58, 61, None, 26]","[75, 61, 87, None, 62]","['VAN', 'VAN', 'VAN', None, 'ARI']"
