Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2014-2015,Travis Moen,MTL,F,348.0,107.0,,,324.0,167.0,368.0,382.0,235.0,377.0,286.0,91.0,,380.0,Fourth Line,44,412.8,3,4,32,1982-04-06,CAN,CAN,74,215,2000,5,25,155,8468635.0
2014-2015,Travis Zajac,NJD,F,337.0,36.0,218.0,101.0,282.0,26.0,365.0,346.0,322.0,252.0,274.0,305.0,20.0,214.0,First Line,74,1410.8666666667,11,9,29,1985-05-13,CAN,CAN,74,185,2004,1,20,20,8471233.0
2014-2015,Trevor Lewis,LAK,F,225.0,47.0,,130.0,285.0,11.0,84.0,274.0,226.0,117.0,42.0,63.0,,269.0,Third Line,73,1029.8,9,8,27,1987-01-08,USA,USA,73,201,2006,1,17,17,8473453.0
2014-2015,Trevor Smith,TOR,F,368.0,167.0,,172.0,332.0,302.0,369.0,353.0,367.0,184.0,332.0,117.0,72.0,393.0,Fourth Line,54,597.45,2,2,29,1985-02-08,CAN,CAN,73,195,-,-,-,-,8473942.0
2014-2015,Troy Brouwer,WSH,F,295.0,223.0,31.0,176.0,273.0,170.0,319.0,204.0,300.0,249.0,345.0,70.0,67.0,122.0,Second Line,82,1436.9,21,10,29,1985-08-17,CAN,CAN,75,213,2004,7,21,214,8471426.0
2014-2015,Tuomo Ruutu,NJD,F,361.0,150.0,,,308.0,55.0,340.0,312.0,394.0,157.0,197.0,39.0,,367.0,Fourth Line,77,836.6,7,2,31,1983-02-16,FIN,FIN,72,200,2001,1,9,9,8469462.0
2014-2015,Tye McGinn,ARI,F,346.0,311.0,,,333.0,267.0,182.0,385.0,236.0,202.0,106.0,129.0,,394.0,Fourth Line,51,515.23333333333,2,3,24,1990-07-29,CAN,CAN,75,218,2010,4,29,119,8475775.0
2014-2015,Tye McGinn,SJS,F,346.0,311.0,,,333.0,267.0,182.0,385.0,236.0,202.0,106.0,129.0,,394.0,Fourth Line,51,515.23333333333,2,3,24,1990-07-29,CAN,CAN,75,218,2010,4,29,119,8475775.0
2014-2015,Tyler Bozak,TOR,F,298.0,400.0,109.0,,153.0,422.0,413.0,324.0,221.0,279.0,204.0,277.0,36.0,102.0,First Line,82,1570.1,23,16,28,1986-03-19,CAN,CAN,73,187,-,-,-,-,8475098.0
2014-2015,Tyler Ennis,BUF,F,253.0,406.0,83.0,,331.0,418.0,181.0,152.0,243.0,288.0,32.0,287.0,,89.0,First Line,78,1490.95,20,21,24,1989-10-06,CAN,CAN,69,160,2008,1,26,26,8474589.0
2014-2015,Tyler Johnson,TBL,F,11.0,320.0,124.0,151.0,26.0,175.0,48.0,33.0,10.0,122.0,30.0,304.0,108.0,37.0,Second Line,77,1327.35,29,30,24,1990-07-29,USA,USA,68,185,-,-,-,-,8474870.0
2014-2015,Tyler Kennedy,NYI,F,47.0,209.0,,,86.0,287.0,7.0,165.0,79.0,146.0,257.0,197.0,,245.0,Fourth Line,38,424.3,6,6,28,1986-07-15,CAN,CAN,71,185,2004,4,1,99,8471311.0
2014-2015,Tyler Kennedy,SJS,F,47.0,209.0,,,86.0,287.0,7.0,165.0,79.0,146.0,257.0,197.0,,245.0,Fourth Line,38,424.3,6,6,28,1986-07-15,CAN,CAN,71,185,2004,4,1,99,8471311.0
2014-2015,Tyler Seguin,DAL,F,2.0,312.0,10.0,,7.0,298.0,20.0,8.0,2.0,139.0,46.0,329.0,89.0,2.0,First Line,71,1388.1333333333,37,33,22,1992-01-31,CAN,CAN,73,205,2010,1,2,2,8475794.0
2014-2015,Tyler Toffoli,LAK,F,13.0,166.0,187.0,15.0,37.0,42.0,14.0,50.0,12.0,201.0,146.0,225.0,,112.0,Third Line,76,1108.7666666667,23,17,22,1992-04-24,CAN,CAN,72,203,2010,2,17,47,8475726.0
2014-2015,Valtteri Filppula,TBL,F,296.0,165.0,244.0,35.0,176.0,180.0,404.0,296.0,224.0,148.0,58.0,408.0,60.0,166.0,First Line,82,1559.3666666667,12,18,30,1984-03-20,FIN,FIN,72,189,2002,3,32,95,8470047.0
2014-2015,Vernon Fiddler,DAL,F,141.0,201.0,,166.0,172.0,337.0,149.0,265.0,70.0,337.0,107.0,300.0,25.0,236.0,Fourth Line,80,1050.1166666667,13,12,34,1980-05-09,CAN,CAN,71,205,-,-,-,-,8469759.0
2014-2015,Victor Rask,CAR,F,204.0,232.0,144.0,,90.0,281.0,141.0,299.0,231.0,77.0,126.0,375.0,62.0,187.0,Second Line,80,1306.9333333333,11,10,21,1993-03-01,SWE,SWE,74,199,2011,2,12,42,8476437.0
2014-2015,Viktor Stalberg,NSH,F,134.0,61.0,,,222.0,47.0,226.0,291.0,24.0,244.0,322.0,139.0,,284.0,Fourth Line,25,297.11666666667,2,6,28,1986-01-17,SWE,SWE,75,209,2006,6,8,161,8473537.0
2014-2015,Vincent Lecavalier,PHI,F,223.0,391.0,121.0,,339.0,361.0,190.0,197.0,146.0,48.0,338.0,248.0,106.0,203.0,Fourth Line,57,720.9,8,9,34,1980-04-21,CAN,CAN,76,215,1998,1,1,1,8467329.0
2014-2015,Vincent Trocheck,FLA,F,67.0,40.0,154.0,,156.0,60.0,144.0,240.0,6.0,161.0,234.0,115.0,119.0,219.0,Third Line,50,700.26666666667,7,12,21,1993-07-11,USA,USA,71,184,2011,3,3,64,8476389.0
2014-2015,Vladimir Tarasenko,STL,F,6.0,87.0,65.0,,46.0,54.0,23.0,7.0,39.0,54.0,13.0,392.0,,31.0,Second Line,77,1356.5666666667,37,17,22,1991-12-13,RUS,RUS,73,228,2010,1,16,16,8475765.0
2014-2015,Vladislav Namestnikov,TBL,F,213.0,84.0,242.0,,259.0,97.0,347.0,32.0,252.0,151.0,62.0,230.0,125.0,303.0,Fourth Line,43,515.8,9,4,21,1992-11-22,RUS,RUS,72,179,2011,1,27,27,8476480.0
2014-2015,Wayne Simmonds,PHI,F,187.0,176.0,3.0,,228.0,189.0,119.0,136.0,228.0,150.0,250.0,114.0,,55.0,Second Line,75,1260.5833333333,28,11,26,1988-08-26,CAN,CAN,74,184,2007,2,31,61,8474190.0
2014-2015,Zac Rinaldo,PHI,F,404.0,248.0,,,413.0,255.0,348.0,407.0,327.0,253.0,418.0,1.0,,415.0,Fringe,58,517.25,1,4,24,1990-06-15,CAN,CAN,70,192,2008,6,27,178,8474736.0
2014-2015,Zach Boychuk,CAR,F,300.0,278.0,,,307.0,336.0,248.0,270.0,326.0,156.0,328.0,163.0,,371.0,Fourth Line,31,329.4,3,2,24,1989-10-04,CAN,CAN,70,185,2008,1,14,14,8474576.0
2014-2015,Zach Parise,MIN,F,38.0,6.0,20.0,,119.0,38.0,31.0,40.0,50.0,17.0,154.0,269.0,,8.0,First Line,74,1418.4166666667,33,15,30,1984-07-28,USA,USA,71,195,2003,1,17,17,8470610.0
2014-2015,Zach Sill,PIT,F,413.0,8.0,,115.0,415.0,41.0,372.0,414.0,291.0,234.0,44.0,8.0,,417.0,Fringe,63,528.11666666667,1,3,26,1988-05-24,CAN,CAN,72,214,-,-,-,-,8475119.0
2014-2015,Zach Sill,TOR,F,413.0,8.0,,115.0,415.0,41.0,372.0,414.0,291.0,234.0,44.0,8.0,,417.0,Fringe,63,528.11666666667,1,3,26,1988-05-24,CAN,CAN,72,214,-,-,-,-,8475119.0
2014-2015,Zack Kassian,VAN,F,175.0,420.0,,,178.0,387.0,312.0,51.0,260.0,141.0,403.0,95.0,,301.0,Fourth Line,42,529.96666666667,10,4,23,1991-01-24,CAN,CAN,75,211,2009,1,13,13,8475178.0
2014-2015,Zack Smith,OTT,F,370.0,211.0,,10.0,335.0,181.0,267.0,333.0,421.0,373.0,263.0,98.0,92.0,363.0,Fourth Line,37,445.23333333333,2,0,26,1988-04-05,CAN,CAN,74,208,2008,3,18,79,8474250.0
2014-2015,Zemgus Girgensons,BUF,F,315.0,397.0,252.0,171.0,381.0,420.0,270.0,167.0,342.0,336.0,29.0,124.0,162.0,155.0,First Line,61,1163.85,15,5,20,1994-01-05,LVA,LVA,74,200,2012,1,14,14,8476878.0
