Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2013-2014,Tyler Bozak,TOR,F,229.0,407.0,165.0,129.0,140.0,420.0,407.0,229.0,103.0,364.0,168.0,260.0,72.0,98.0,First Line,58,1214.95,19,19,27,1986-03-19,CAN,CAN,73,187,-,-,-,-,8475098.0
2013-2014,Tyler Ennis,BUF,F,200.0,360.0,140.0,,251.0,398.0,149.0,111.0,271.0,261.0,167.0,291.0,171.0,88.0,First Line,80,1508.1666666667,21,12,23,1989-10-06,CAN,CAN,69,160,2008,1,26,26,8474589.0
2013-2014,Tyler Johnson,TBL,F,140.0,316.0,249.0,163.0,142.0,172.0,148.0,156.0,176.0,187.0,109.0,331.0,113.0,97.0,First Line,82,1540.3333333333,24,13,23,1990-07-29,USA,USA,68,185,-,-,-,-,8474870.0
2013-2014,Tyler Kennedy,SJS,F,112.0,196.0,,,122.0,165.0,12.0,314.0,170.0,238.0,90.0,241.0,,257.0,Fourth Line,67,852.28333333333,4,9,27,1986-07-15,CAN,CAN,71,185,2004,4,1,99,8471311.0
2013-2014,Tyler Seguin,DAL,F,2.0,238.0,29.0,,11.0,168.0,13.0,10.0,21.0,151.0,48.0,362.0,168.0,18.0,First Line,80,1547.8166666667,37,33,21,1992-01-31,CAN,CAN,73,205,2010,1,2,2,8475794.0
2013-2014,Tyler Toffoli,LAK,F,53.0,141.0,180.0,,29.0,10.0,47.0,106.0,63.0,116.0,142.0,229.0,,197.0,Fourth Line,62,802.15,12,8,21,1992-04-24,CAN,CAN,72,203,2010,2,17,47,8475726.0
2013-2014,Valeri Nichushkin,DAL,F,143.0,404.0,243.0,,37.0,311.0,267.0,196.0,198.0,190.0,10.0,233.0,,235.0,Third Line,79,1182.5833333333,14,13,18,1995-03-04,RUS,RUS,76,210,2013,1,10,10,8477501.0
2013-2014,Valtteri Filppula,TBL,F,177.0,151.0,195.0,104.0,139.0,130.0,321.0,133.0,197.0,125.0,45.0,397.0,69.0,110.0,First Line,75,1498.5,25,21,29,1984-03-20,FIN,FIN,72,189,2002,3,32,95,8470047.0
2013-2014,Vernon Fiddler,DAL,F,248.0,229.0,,189.0,308.0,310.0,228.0,340.0,107.0,386.0,309.0,263.0,17.0,278.0,Fourth Line,76,1009.6,6,10,33,1980-05-09,CAN,CAN,71,205,-,-,-,-,8469759.0
2013-2014,Viktor Stalberg,NSH,F,99.0,71.0,,,230.0,79.0,53.0,113.0,80.0,100.0,181.0,251.0,,238.0,Fourth Line,70,880.86666666667,8,7,27,1986-01-17,SWE,SWE,75,209,2006,6,8,161,8473537.0
2013-2014,Ville Leino,BUF,F,403.0,271.0,237.0,,337.0,335.0,419.0,412.0,355.0,328.0,25.0,367.0,140.0,354.0,Third Line,58,837.18333333333,0,7,29,1983-10-06,FIN,FIN,73,182,-,-,-,-,8474551.0
2013-2014,Vincent Lecavalier,PHI,F,183.0,390.0,116.0,,254.0,378.0,279.0,177.0,114.0,82.0,247.0,190.0,118.0,107.0,Third Line,69,1048.1666666667,20,12,33,1980-04-21,CAN,CAN,76,215,1998,1,1,1,8467329.0
2013-2014,Vladimir Sobotka,STL,F,201.0,54.0,184.0,48.0,103.0,38.0,248.0,233.0,224.0,329.0,343.0,113.0,7.0,217.0,Second Line,61,1021.3,9,13,26,1987-07-02,CZE,CZE,70,191,2005,4,15,106,8471743.0
2013-2014,Vladimir Tarasenko,STL,F,21.0,53.0,85.0,,61.0,18.0,69.0,47.0,15.0,34.0,15.0,359.0,,120.0,Third Line,64,971.1,21,15,21,1991-12-13,RUS,RUS,73,228,2010,1,16,16,8475765.0
2013-2014,Wayne Simmonds,PHI,F,117.0,288.0,11.0,,141.0,279.0,108.0,132.0,134.0,142.0,216.0,150.0,,63.0,Second Line,82,1375.1666666667,29,18,25,1988-08-26,CAN,CAN,74,184,2007,2,31,61,8474190.0
2013-2014,Will Acton,EDM,F,361.0,30.0,,191.0,418.0,312.0,323.0,52.0,370.0,160.0,387.0,61.0,64.0,381.0,Fringe,30,244.13333333333,3,1,26,1987-07-16,USA,USA,75,202,-,-,-,-,8476179.0
2013-2014,Zac Dalpe,VAN,F,355.0,384.0,,,372.0,386.0,96.0,266.0,398.0,237.0,83.0,201.0,149.0,390.0,Fringe,55,392.15,4,0,23,1989-11-01,CAN,CAN,74,197,2008,2,15,45,8474610.0
2013-2014,Zac Rinaldo,PHI,F,386.0,269.0,,,398.0,299.0,328.0,383.0,317.0,314.0,393.0,1.0,,401.0,Fringe,67,515.73333333333,2,2,23,1990-06-15,CAN,CAN,70,192,2008,6,27,178,8474736.0
2013-2014,Zach Parise,MIN,F,68.0,6.0,12.0,67.0,111.0,15.0,32.0,89.0,93.0,18.0,133.0,270.0,,11.0,First Line,67,1368.6,29,16,29,1984-07-28,USA,USA,71,195,2003,1,17,17,8470610.0
2013-2014,Zack Kassian,VAN,F,230.0,402.0,,,209.0,318.0,307.0,143.0,265.0,297.0,344.0,135.0,,310.0,Fourth Line,73,943.81666666667,14,10,22,1991-01-24,CAN,CAN,75,211,2009,1,13,13,8475178.0
2013-2014,Zack Smith,OTT,F,245.0,345.0,,75.0,199.0,304.0,137.0,219.0,349.0,322.0,301.0,93.0,41.0,262.0,Second Line,82,1273.6,13,4,25,1988-04-05,CAN,CAN,74,208,2008,3,18,79,8474250.0
2013-2014,Zemgus Girgensons,BUF,F,254.0,281.0,,170.0,286.0,341.0,239.0,275.0,186.0,162.0,32.0,79.0,119.0,256.0,Third Line,70,1072.1166666667,8,10,19,1994-01-05,LVA,LVA,74,200,2012,1,14,14,8476878.0
2013-2014,Zenon Konopka,BUF,F,417.0,37.0,,125.0,412.0,60.0,417.0,411.0,416.0,416.0,416.0,133.0,2.0,413.0,Fringe,59,466.16666666667,1,1,32,1981-01-02,CAN,CAN,72,213,-,-,-,-,8469820.0
2013-2014,Zenon Konopka,MIN,F,417.0,37.0,,125.0,412.0,60.0,417.0,411.0,416.0,416.0,416.0,133.0,2.0,413.0,Fringe,59,466.16666666667,1,1,32,1981-01-02,CAN,CAN,72,213,-,-,-,-,8469820.0
