Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2009-2010,Tom Wandell,DAL,F,254.0,1.0,,206.0,224.0,4.0,149.0,341.0,167.0,67.0,6.0,241.0,143.0,250.0,Third Line,50,693.58333333333,5,7,22,1987-01-29,SWE,SWE,73,200,2005,5,21,146,8471807.0
2009-2010,Tomas Fleischmann,WSH,F,50.0,332.0,34.0,195.0,29.0,344.0,246.0,68.0,52.0,147.0,332.0,372.0,151.0,155.0,Second Line,69,1106.4833333333,23,19,25,1984-05-16,CZE,CZE,73,192,2002,2,33,63,8470039.0
2009-2010,Tomas Holmstrom,DET,F,234.0,121.0,17.0,,59.0,14.0,353.0,177.0,330.0,74.0,300.0,240.0,,138.0,Second Line,68,1075.4833333333,25,10,36,1973-01-23,SWE,SWE,72,200,1994,10,23,257,8460743.0
2009-2010,Tomas Kopecky,CHI,F,160.0,23.0,227.0,,173.0,23.0,124.0,213.0,147.0,12.0,333.0,131.0,,335.0,Fourth Line,74,701.18333333333,10,8,27,1982-02-05,SVK,SVK,75,210,2000,2,8,38,8468518.0
2009-2010,Tomas Plekanec,MTL,F,159.0,330.0,39.0,60.0,244.0,296.0,143.0,115.0,121.0,370.0,214.0,343.0,113.0,57.0,First Line,82,1637.0666666667,25,26,26,1982-10-31,CZE,CZE,71,190,2001,3,8,71,8469521.0
2009-2010,Torrey Mitchell,SJS,F,348.0,115.0,,200.0,232.0,20.0,358.0,401.0,217.0,272.0,23.0,181.0,140.0,372.0,Fourth Line,56,639.96666666667,2,5,24,1985-01-30,CAN,CAN,71,186,2004,4,28,126,8471338.0
2009-2010,Travis Moen,MTL,F,385.0,173.0,,98.0,375.0,174.0,371.0,389.0,340.0,361.0,243.0,101.0,,318.0,Third Line,81,1214.4833333333,8,7,27,1982-04-06,CAN,CAN,74,215,2000,5,25,155,8468635.0
2009-2010,Travis Zajac,NJD,F,141.0,54.0,94.0,69.0,53.0,55.0,208.0,118.0,228.0,162.0,201.0,332.0,50.0,78.0,First Line,82,1657.6833333333,25,22,24,1985-05-13,CAN,CAN,74,185,2004,1,20,20,8471233.0
2009-2010,Trent Hunter,NYI,F,62.0,295.0,139.0,,46.0,355.0,25.0,250.0,77.0,318.0,327.0,85.0,,136.0,Third Line,61,925.88333333333,11,9,29,1980-07-05,CAN,CAN,75,217,1998,6,5,150,8467466.0
2009-2010,Troy Bodie,ANA,F,379.0,413.0,,,400.0,397.0,180.0,289.0,420.0,291.0,410.0,116.0,,359.0,Fourth Line,44,494.66666666667,5,1,24,1985-01-25,CAN,CAN,77,226,2003,9,17,278,8470867.0
2009-2010,Troy Brouwer,CHI,F,255.0,50.0,138.0,68.0,106.0,35.0,328.0,251.0,287.0,30.0,227.0,98.0,,205.0,Second Line,78,1276.9666666667,22,10,24,1985-08-17,CAN,CAN,75,213,2004,7,21,214,8471426.0
2009-2010,Tuomo Ruutu,CAR,F,152.0,258.0,202.0,,64.0,295.0,181.0,187.0,196.0,260.0,60.0,57.0,,121.0,Second Line,54,884.9,14,10,26,1983-02-16,FIN,FIN,72,200,2001,1,9,9,8469462.0
2009-2010,Tyler Bozak,TOR,F,232.0,205.0,239.0,81.0,61.0,277.0,410.0,222.0,178.0,121.0,137.0,190.0,13.0,162.0,First Line,37,711.58333333333,8,7,23,1986-03-19,CAN,CAN,73,187,-,-,-,-,8475098.0
2009-2010,Tyler Kennedy,PIT,F,14.0,210.0,,,63.0,95.0,4.0,45.0,49.0,275.0,152.0,236.0,,181.0,Fourth Line,64,805.28333333333,13,11,23,1986-07-15,CAN,CAN,71,185,2004,4,1,99,8471311.0
2009-2010,Valtteri Filppula,DET,F,177.0,268.0,129.0,71.0,82.0,148.0,287.0,255.0,129.0,107.0,100.0,353.0,51.0,170.0,First Line,55,1002.8666666667,11,16,25,1984-03-20,FIN,FIN,72,189,2002,3,32,95,8470047.0
2009-2010,Vernon Fiddler,PHX,F,266.0,220.0,,103.0,278.0,258.0,219.0,337.0,152.0,412.0,37.0,184.0,31.0,271.0,Third Line,76,1090.3166666667,8,13,29,1980-05-09,CAN,CAN,71,205,-,-,-,-,8469759.0
2009-2010,Victor Oreskovich,FLA,F,370.0,266.0,,,389.0,371.0,211.0,386.0,303.0,219.0,166.0,38.0,,383.0,Fringe,50,444.35,2,3,23,1986-08-15,CAN,CAN,75,215,2004,2,25,55,8471268.0
2009-2010,Viktor Stalberg,TOR,F,26.0,297.0,234.0,,34.0,382.0,2.0,25.0,394.0,33.0,222.0,125.0,,157.0,Third Line,40,584.35,9,2,23,1986-01-17,SWE,SWE,75,209,2006,6,8,161,8473537.0
2009-2010,Ville Leino,PHI,F,274.0,177.0,231.0,,28.0,104.0,249.0,304.0,404.0,38.0,130.0,388.0,,332.0,Fourth Line,55,719.58333333333,6,3,25,1983-10-06,FIN,FIN,73,182,-,-,-,-,8474551.0
2009-2010,Ville Leino,DET,F,274.0,177.0,231.0,,28.0,104.0,249.0,304.0,404.0,38.0,130.0,388.0,,332.0,Fourth Line,55,719.58333333333,6,3,25,1983-10-06,FIN,FIN,73,182,-,-,-,-,8474551.0
2009-2010,Vincent Lecavalier,TBL,F,23.0,398.0,67.0,,123.0,372.0,35.0,44.0,36.0,45.0,323.0,257.0,54.0,20.0,First Line,82,1622.0166666667,24,23,29,1980-04-21,CAN,CAN,76,215,1998,1,1,1,8467329.0
2009-2010,Vinny Prospal,NYR,F,92.0,253.0,84.0,,33.0,312.0,250.0,206.0,53.0,51.0,335.0,226.0,78.0,82.0,First Line,75,1507.6666666667,20,26,34,1975-02-17,CZE,CZE,74,191,1993,3,19,71,8459492.0
2009-2010,Vladimir Sobotka,BOS,F,369.0,21.0,,,352.0,25.0,372.0,385.0,249.0,83.0,293.0,61.0,45.0,381.0,Fourth Line,61,677.06666666667,4,5,22,1987-07-02,CZE,CZE,70,191,2005,4,15,106,8471743.0
2009-2010,Vladimir Zharkov,NJD,F,325.0,13.0,253.0,,161.0,1.0,197.0,421.0,210.0,77.0,4.0,307.0,,350.0,Fourth Line,40,457.61666666667,0,5,21,1988-01-10,RUS,RUS,73,205,2006,3,14,77,8473592.0
2009-2010,Vyacheslav Kozlov,ATL,F,243.0,345.0,189.0,,235.0,336.0,212.0,261.0,198.0,377.0,309.0,389.0,,153.0,Third Line,55,839.65,8,9,37,1972-05-03,RUS,RUS,70,190,1990,3,3,45,8456887.0
2009-2010,Wade Belak,NSH,F,406.0,302.0,,,392.0,166.0,418.0,419.0,203.0,19.0,413.0,44.0,,420.0,Fringe,39,169.81666666667,0,2,33,1976-07-03,CAN,CAN,77,222,1994,1,12,12,8460502.0
2009-2010,Wayne Primeau,TOR,F,359.0,239.0,,208.0,166.0,264.0,385.0,368.0,349.0,175.0,372.0,171.0,8.0,386.0,Fourth Line,59,651.7,3,3,33,1976-06-04,CAN,CAN,76,225,1994,1,17,17,8460507.0
2009-2010,Wayne Simmonds,LAK,F,238.0,96.0,,,283.0,81.0,235.0,259.0,143.0,263.0,299.0,134.0,,240.0,Third Line,78,1129.45,16,13,21,1988-08-26,CAN,CAN,74,184,2007,2,31,61,8474190.0
2009-2010,Wojtek Wolski,COL,F,59.0,286.0,213.0,,110.0,250.0,177.0,99.0,13.0,267.0,107.0,375.0,,91.0,First Line,80,1498.95,23,24,23,1986-02-24,POL,CAN,75,215,2004,1,21,21,8471234.0
2009-2010,Wojtek Wolski,PHX,F,59.0,286.0,213.0,,110.0,250.0,177.0,99.0,13.0,267.0,107.0,375.0,,91.0,First Line,80,1498.95,23,24,23,1986-02-24,POL,CAN,75,215,2004,1,21,21,8471234.0
2009-2010,Zach Boychuk,CAR,F,206.0,349.0,,,111.0,401.0,256.0,243.0,199.0,133.0,3.0,256.0,,324.0,Fourth Line,31,333.35,3,4,19,1989-10-04,CAN,CAN,70,185,2008,1,14,14,8474576.0
2009-2010,Zach Parise,NJD,F,8.0,65.0,13.0,,58.0,70.0,3.0,10.0,80.0,111.0,10.0,267.0,,4.0,First Line,81,1601.75,38,27,25,1984-07-28,USA,USA,71,195,2003,1,17,17,8470610.0
2009-2010,Zack Stortini,EDM,F,382.0,299.0,,,377.0,308.0,411.0,350.0,252.0,328.0,395.0,26.0,,392.0,Fourth Line,77,715.28333333333,4,5,23,1985-09-11,CAN,CAN,74,219,2003,3,26,94,8470687.0
2009-2010,Zenon Konopka,TBL,F,414.0,78.0,,,416.0,122.0,406.0,402.0,409.0,424.0,350.0,39.0,4.0,405.0,Fringe,74,602.26666666667,2,2,28,1981-01-02,CAN,CAN,72,213,-,-,-,-,8469820.0
