Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID,Headshot URL
2015-2016,Paul Byron,MTL,F,351.0,218.0,,70.0,303.0,213.0,413.0,288.0,340.0,323.0,23.0,114.0,,309.0,Third Line,62,853.03333333333,11,6,26,1989-04-27,CAN,CAN,69,164,2007,6,28,179,8474038.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8474038.png
2015-2016,Paul Gaustad,NSH,F,418.0,30.0,,108.0,418.0,30.0,397.0,409.0,406.0,419.0,352.0,55.0,4.0,388.0,Fourth Line,63,708.25,2,2,33,1982-02-03,USA,USA,77,227,2000,7,23,220,8468700.0,https://assets.nhle.com/mugs/nhl/20152016/NSH/8468700.png
2015-2016,Paul Stastny,STL,F,105.0,152.0,120.0,94.0,14.0,233.0,307.0,223.0,79.0,234.0,338.0,385.0,8.0,102.0,First Line,64,1225.7,10,20,29,1985-12-27,CAN,USA,72,193,2005,2,14,44,8471669.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8471669.png
2015-2016,Pavel Datsyuk,DET,F,131.0,6.0,8.0,,66.0,9.0,166.0,216.0,167.0,34.0,67.0,295.0,47.0,23.0,First Line,66,1297.2333333333,16,16,37,1978-07-20,RUS,RUS,71,188,1998,6,26,171,8467514.0,https://assets.nhle.com/mugs/nhl/20152016/DET/8467514.png
2015-2016,Peter Holland,TOR,F,229.0,183.0,134.0,,263.0,267.0,124.0,258.0,185.0,311.0,340.0,171.0,145.0,205.0,Third Line,65,953.28333333333,9,13,24,1991-01-14,CAN,CAN,74,193,2009,1,15,15,8475180.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8475180.png
2015-2016,Phil Kessel,PIT,F,31.0,418.0,35.0,,72.0,389.0,24.0,38.0,90.0,29.0,190.0,417.0,,20.0,First Line,82,1507.2666666667,26,22,27,1987-10-02,USA,USA,71,208,2006,1,5,5,8473548.0,https://assets.nhle.com/mugs/nhl/20152016/PIT/8473548.png
2015-2016,Phillip Danault,CHI,F,365.0,102.0,,,345.0,226.0,211.0,373.0,397.0,412.0,261.0,260.0,133.0,338.0,Fourth Line,51,650.61666666667,4,2,22,1993-02-24,CAN,CAN,73,200,2011,1,26,26,8476479.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8476479.png
2015-2016,Phillip Danault,MTL,F,365.0,102.0,,,345.0,226.0,211.0,373.0,397.0,412.0,261.0,260.0,133.0,338.0,Fourth Line,51,650.61666666667,4,2,22,1993-02-24,CAN,CAN,73,200,2011,1,26,26,8476479.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8476479.png
2015-2016,Phillip Di Giuseppe,CAR,F,173.0,364.0,251.0,,238.0,416.0,240.0,195.0,85.0,209.0,393.0,59.0,,233.0,Third Line,41,584.68333333333,7,7,21,1993-10-09,CAN,CAN,72,193,2012,2,8,38,8476858.0,https://assets.nhle.com/mugs/nhl/20152016/CAR/8476858.png
2015-2016,Pierre-Edouard Bellemare,PHI,F,332.0,95.0,,124.0,354.0,308.0,179.0,334.0,344.0,153.0,181.0,187.0,86.0,306.0,Third Line,74,1004.1,7,6,30,1985-03-06,FRA,FRA,71,198,-,-,-,-,8477930.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8477930.png
2015-2016,Quinton Howden,FLA,F,396.0,192.0,,,413.0,118.0,366.0,315.0,385.0,216.0,259.0,57.0,,391.0,Fourth Line,58,601.58333333333,6,3,23,1992-01-21,CAN,CAN,74,189,2010,1,25,25,8475769.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8475769.png
2015-2016,R.J. Umberger,PHI,F,246.0,271.0,,,337.0,288.0,181.0,360.0,54.0,193.0,154.0,108.0,,288.0,Fourth Line,39,396.21666666667,2,8,33,1982-05-03,USA,USA,74,214,2001,1,16,16,8469469.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8469469.png
2015-2016,Radek Faksa,DAL,F,196.0,60.0,,3.0,85.0,243.0,114.0,222.0,318.0,388.0,152.0,224.0,96.0,279.0,Fourth Line,45,555.91666666667,5,2,21,1994-01-09,CZE,CZE,75,225,2012,1,13,13,8476889.0,https://assets.nhle.com/mugs/nhl/20152016/DAL/8476889.png
2015-2016,Radim Vrbata,VAN,F,111.0,399.0,66.0,,259.0,371.0,11.0,146.0,213.0,211.0,309.0,388.0,,67.0,Second Line,63,1010.95,13,6,34,1981-06-13,CZE,CZE,73,194,1999,7,26,212,8468085.0,https://assets.nhle.com/mugs/nhl/20152016/VAN/8468085.png
2015-2016,Reid Boucher,NJD,F,272.0,385.0,111.0,,379.0,372.0,256.0,125.0,164.0,221.0,149.0,267.0,,175.0,Third Line,39,556.53333333333,8,7,21,1993-09-08,USA,USA,70,195,2011,4,8,99,8476423.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8476423.png
2015-2016,Reilly Smith,FLA,F,107.0,77.0,136.0,47.0,122.0,54.0,177.0,71.0,135.0,329.0,120.0,263.0,,125.0,First Line,82,1526.1,25,17,24,1991-04-01,CAN,CAN,73,185,2009,3,8,69,8475191.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8475191.png
2015-2016,Rene Bourque,CBJ,F,270.0,274.0,,,270.0,298.0,63.0,353.0,297.0,296.0,358.0,111.0,,307.0,Fourth Line,49,511.71666666667,3,1,33,1981-12-10,CAN,CAN,74,217,-,-,-,-,8471504.0,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8471504.png
2015-2016,Richard Panik,CHI,F,263.0,191.0,,,269.0,215.0,219.0,70.0,382.0,117.0,56.0,98.0,,298.0,Fourth Line,30,325.01666666667,6,1,24,1991-02-07,SVK,SVK,73,203,2009,2,22,52,8475209.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8475209.png
2015-2016,Rick Nash,NYR,F,7.0,331.0,121.0,48.0,98.0,366.0,3.0,17.0,63.0,24.0,130.0,261.0,,29.0,Second Line,60,1016.3666666667,15,11,31,1984-06-16,CAN,CAN,76,211,2002,1,1,1,8470041.0,https://assets.nhle.com/mugs/nhl/20152016/NYR/8470041.png
2015-2016,Rickard Rakell,ANA,F,97.0,258.0,125.0,,151.0,159.0,96.0,109.0,144.0,50.0,139.0,174.0,147.0,153.0,Second Line,72,1157.1833333333,20,13,22,1993-05-05,SWE,SWE,73,195,2011,1,30,30,8476483.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476483.png
2015-2016,Riley Nash,CAR,F,273.0,14.0,100.0,27.0,161.0,127.0,335.0,202.0,267.0,80.0,247.0,210.0,88.0,269.0,Fourth Line,64,829.2,9,6,26,1989-05-09,CAN,CAN,74,188,2007,1,21,21,8474062.0,https://assets.nhle.com/mugs/nhl/20152016/CAR/8474062.png
2015-2016,Riley Sheahan,DET,F,233.0,165.0,171.0,131.0,183.0,73.0,251.0,219.0,240.0,133.0,188.0,311.0,130.0,229.0,Third Line,81,1233.7,14,5,23,1991-12-07,CAN,CAN,74,214,2010,1,21,21,8475772.0,https://assets.nhle.com/mugs/nhl/20152016/DET/8475772.png
2015-2016,Robby Fabbri,STL,F,172.0,389.0,231.0,,132.0,360.0,187.0,30.0,366.0,151.0,78.0,304.0,,211.0,Fourth Line,72,958.68333333333,18,8,19,1996-01-22,CAN,CAN,71,185,2014,1,21,21,8477952.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8477952.png
2015-2016,Ryan Callahan,TBL,F,108.0,67.0,216.0,31.0,181.0,174.0,75.0,227.0,86.0,59.0,64.0,76.0,,109.0,Second Line,73,1258.3666666667,10,11,30,1985-03-21,USA,USA,70,187,2004,4,29,127,8471339.0,https://assets.nhle.com/mugs/nhl/20152016/TBL/8471339.png
2015-2016,Ryan Carter,MIN,F,339.0,23.0,,24.0,414.0,99.0,288.0,255.0,226.0,399.0,243.0,87.0,,345.0,Fourth Line,60,668.45,7,4,32,1983-08-03,USA,USA,73,205,-,-,-,-,8473646.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8473646.png
2015-2016,Ryan Dzingel,OTT,F,378.0,379.0,,,361.0,381.0,402.0,261.0,391.0,72.0,371.0,84.0,,380.0,Fourth Line,30,323.93333333333,3,2,23,1992-03-09,USA,USA,72,190,2011,7,23,204,8476288.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8476288.png
2015-2016,Ryan Garbutt,ANA,F,83.0,240.0,,,160.0,230.0,21.0,240.0,114.0,272.0,301.0,88.0,,252.0,Fourth Line,80,866.81666666667,7,7,30,1985-08-12,CAN,CAN,72,195,-,-,-,-,8476116.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476116.png
2015-2016,Ryan Garbutt,CHI,F,83.0,240.0,,,160.0,230.0,21.0,240.0,114.0,272.0,301.0,88.0,,252.0,Fourth Line,80,866.81666666667,7,7,30,1985-08-12,CAN,CAN,72,195,-,-,-,-,8476116.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8476116.png
2015-2016,Ryan Getzlaf,ANA,F,70.0,87.0,29.0,86.0,24.0,124.0,189.0,252.0,19.0,188.0,337.0,208.0,101.0,17.0,First Line,77,1501.95,13,30,30,1985-05-10,CAN,CAN,76,220,2003,1,19,19,8470612.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470612.png
2015-2016,Ryan Johansen,NSH,F,143.0,246.0,30.0,,153.0,216.0,194.0,171.0,118.0,214.0,357.0,202.0,49.0,51.0,Second Line,80,1405.0166666667,14,25,23,1992-07-31,CAN,CAN,75,218,2010,1,4,4,8475793.0,https://assets.nhle.com/mugs/nhl/20152016/NSH/8475793.png
2015-2016,Ryan Johansen,CBJ,F,143.0,246.0,30.0,,153.0,216.0,194.0,171.0,118.0,214.0,357.0,202.0,49.0,51.0,Second Line,80,1405.0166666667,14,25,23,1992-07-31,CAN,CAN,75,218,2010,1,4,4,8475793.0,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8475793.png
2015-2016,Ryan Kesler,ANA,F,191.0,146.0,24.0,22.0,77.0,198.0,205.0,205.0,253.0,389.0,244.0,127.0,3.0,58.0,First Line,79,1543.0,21,19,31,1984-08-31,USA,USA,74,206,2003,1,23,23,8470616.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470616.png
2015-2016,Ryan Nugent-Hopkins,EDM,F,217.0,307.0,86.0,84.0,210.0,370.0,275.0,204.0,150.0,176.0,91.0,309.0,163.0,87.0,First Line,55,1048.1333333333,12,15,22,1993-04-12,CAN,CAN,72,195,2011,1,1,1,8476454.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8476454.png
2015-2016,Ryan O'Reilly,BUF,F,237.0,147.0,73.0,64.0,231.0,273.0,320.0,243.0,109.0,361.0,93.0,408.0,17.0,50.0,First Line,71,1543.1833333333,21,26,24,1991-02-07,CAN,CAN,73,207,2009,2,3,33,8475158.0,https://assets.nhle.com/mugs/nhl/20152016/BUF/8475158.png
2015-2016,Ryan Reaves,STL,F,411.0,105.0,,,396.0,40.0,407.0,348.0,409.0,182.0,399.0,3.0,,417.0,Fringe,64,513.85,3,0,28,1987-01-20,CAN,CAN,74,225,2005,5,31,156,8471817.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8471817.png
2015-2016,Ryan Spooner,BOS,F,115.0,404.0,20.0,,233.0,393.0,149.0,265.0,8.0,89.0,249.0,315.0,159.0,127.0,Third Line,80,1211.2833333333,13,29,23,1992-01-30,CAN,CAN,70,191,2010,2,15,45,8475727.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8475727.png
2015-2016,Ryan Strome,NYI,F,43.0,408.0,218.0,,2.0,397.0,111.0,251.0,30.0,86.0,333.0,219.0,,172.0,Second Line,71,1111.7,8,11,22,1993-07-11,CAN,CAN,73,191,2011,1,5,5,8476458.0,https://assets.nhle.com/mugs/nhl/20152016/NYI/8476458.png
2015-2016,Ryan White,PHI,F,324.0,149.0,227.0,149.0,360.0,187.0,250.0,254.0,326.0,203.0,407.0,19.0,60.0,290.0,Fourth Line,73,917.16666666667,11,2,27,1988-03-17,CAN,CAN,72,200,2006,3,3,66,8473466.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8473466.png
2015-2016,Sam Bennett,CGY,F,188.0,294.0,189.0,,229.0,351.0,266.0,88.0,138.0,130.0,21.0,185.0,120.0,187.0,Third Line,77,1165.4166666667,18,12,19,1996-06-20,CAN,CAN,73,195,2014,1,4,4,8477935.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8477935.png
2015-2016,Sam Gagner,PHI,F,235.0,298.0,197.0,,195.0,277.0,158.0,271.0,209.0,138.0,295.0,365.0,,209.0,Third Line,53,734.65,8,4,26,1989-08-10,CAN,CAN,71,201,2007,1,6,6,8474040.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8474040.png
2015-2016,Sam Reinhart,BUF,F,201.0,297.0,160.0,,253.0,244.0,213.0,128.0,171.0,224.0,65.0,406.0,,152.0,Second Line,79,1330.05,23,13,19,1995-11-06,CAN,CAN,74,193,2014,1,2,2,8477933.0,https://assets.nhle.com/mugs/nhl/20152016/BUF/8477933.png
2015-2016,Scott Gomez,OTT,F,344.0,413.0,255.0,,139.0,402.0,411.0,398.0,314.0,13.0,212.0,409.0,154.0,326.0,Fourth Line,34,385.46666666667,1,3,35,1979-12-23,USA,USA,71,200,1998,1,27,27,8467351.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8467351.png
2015-2016,Scott Gomez,STL,F,344.0,413.0,255.0,,139.0,402.0,411.0,398.0,314.0,13.0,212.0,409.0,154.0,326.0,Fourth Line,34,385.46666666667,1,3,35,1979-12-23,USA,USA,71,200,1998,1,27,27,8467351.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8467351.png
2015-2016,Scott Hartnell,CBJ,F,52.0,330.0,83.0,,73.0,319.0,134.0,123.0,24.0,171.0,403.0,132.0,,83.0,Second Line,79,1231.0833333333,23,15,33,1982-04-18,CAN,CAN,74,215,2000,1,6,6,8468486.0,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8468486.png
2015-2016,Scott Laughton,PHI,F,297.0,288.0,,,320.0,291.0,175.0,336.0,181.0,154.0,390.0,122.0,138.0,323.0,Fourth Line,71,740.8,7,7,21,1994-05-30,CAN,CAN,73,190,2012,1,20,20,8476872.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8476872.png
2015-2016,Scottie Upshall,STL,F,197.0,96.0,,69.0,278.0,51.0,58.0,190.0,230.0,359.0,77.0,110.0,,291.0,Fourth Line,70,766.33333333333,6,7,31,1983-10-07,CAN,CAN,72,200,2002,1,6,6,8470105.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8470105.png
2015-2016,Sean Couturier,PHI,F,166.0,153.0,224.0,82.0,175.0,53.0,296.0,239.0,36.0,370.0,147.0,327.0,116.0,149.0,First Line,63,1171.85,11,16,22,1992-12-07,USA,CAN,75,211,2011,1,8,8,8476461.0,https://assets.nhle.com/mugs/nhl/20152016/PHI/8476461.png
2015-2016,Sean Monahan,CGY,F,132.0,316.0,39.0,179.0,208.0,380.0,184.0,46.0,175.0,132.0,196.0,386.0,56.0,52.0,First Line,81,1552.7666666667,27,25,20,1994-10-12,CAN,CAN,74,196,2013,1,6,6,8477497.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8477497.png
2015-2016,Sergei Plotnikov,ARI,F,386.0,220.0,,,288.0,105.0,342.0,418.0,378.0,305.0,348.0,32.0,,412.0,Fourth Line,45,444.53333333333,0,2,25,1990-06-03,RUS,RUS,74,202,-,-,-,-,8478928.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8478928.png
2015-2016,Sergei Plotnikov,PIT,F,386.0,220.0,,,288.0,105.0,342.0,418.0,378.0,305.0,348.0,32.0,,412.0,Fourth Line,45,444.53333333333,0,2,25,1990-06-03,RUS,RUS,74,202,-,-,-,-,8478928.0,https://assets.nhle.com/mugs/nhl/20152016/PIT/8478928.png
2015-2016,Sergey Kalinin,NJD,F,410.0,202.0,248.0,,401.0,207.0,410.0,376.0,393.0,341.0,171.0,115.0,140.0,382.0,Fourth Line,78,1039.75,8,3,24,1991-03-17,RUS,RUS,75,200,-,-,-,-,8478566.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8478566.png
2015-2016,Shane Doan,ARI,F,164.0,387.0,72.0,,219.0,356.0,171.0,119.0,137.0,294.0,388.0,172.0,,100.0,Second Line,72,1266.85,28,12,38,1976-10-10,CAN,CAN,73,223,1995,1,7,7,8462038.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8462038.png
2015-2016,Shane Prince,NYI,F,240.0,395.0,,,240.0,335.0,163.0,270.0,161.0,222.0,20.0,370.0,,334.0,Fourth Line,62,696.26666666667,6,6,22,1992-11-16,USA,USA,71,193,2011,2,31,61,8476386.0,https://assets.nhle.com/mugs/nhl/20152016/NYI/8476386.png
2015-2016,Shane Prince,OTT,F,240.0,395.0,,,240.0,335.0,163.0,270.0,161.0,222.0,20.0,370.0,,334.0,Fourth Line,62,696.26666666667,6,6,22,1992-11-16,USA,USA,71,193,2011,2,31,61,8476386.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8476386.png
2015-2016,Shawn Horcoff,ANA,F,266.0,277.0,,118.0,163.0,101.0,317.0,321.0,197.0,332.0,408.0,217.0,59.0,305.0,Fourth Line,59,783.93333333333,6,6,36,1978-09-17,CAN,CAN,73,210,1998,4,13,99,8467423.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8467423.png
2015-2016,Shawn Matthias,COL,F,153.0,266.0,,68.0,188.0,368.0,180.0,42.0,261.0,63.0,230.0,232.0,,234.0,Third Line,71,959.41666666667,12,8,27,1988-02-19,CAN,CAN,76,231,2006,2,17,47,8473574.0,https://assets.nhle.com/mugs/nhl/20152016/COL/8473574.png
2015-2016,Shawn Matthias,TOR,F,153.0,266.0,,68.0,188.0,368.0,180.0,42.0,261.0,63.0,230.0,232.0,,234.0,Third Line,71,959.41666666667,12,8,27,1988-02-19,CAN,CAN,76,231,2006,2,17,47,8473574.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8473574.png
2015-2016,Shawn Thornton,FLA,F,355.0,104.0,,,409.0,21.0,99.0,404.0,296.0,45.0,412.0,47.0,,401.0,Fringe,50,434.45,1,4,38,1977-07-23,CAN,CAN,74,217,1997,7,29,190,8465978.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8465978.png
2015-2016,Sidney Crosby,PIT,F,11.0,215.0,27.0,,10.0,137.0,88.0,47.0,5.0,100.0,96.0,283.0,53.0,5.0,First Line,80,1637.55,36,28,28,1987-08-07,CAN,CAN,71,200,2005,1,1,1,8471675.0,https://assets.nhle.com/mugs/nhl/20152016/PIT/8471675.png
2015-2016,Stefan Matteau,MTL,F,419.0,407.0,,,408.0,343.0,403.0,410.0,413.0,251.0,174.0,52.0,,413.0,Fourth Line,32,329.05,1,0,21,1994-02-23,USA,USA,74,208,2012,1,29,29,8476870.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8476870.png
2015-2016,Stefan Matteau,NJD,F,419.0,407.0,,,408.0,343.0,403.0,410.0,413.0,251.0,174.0,52.0,,413.0,Fourth Line,32,329.05,1,0,21,1994-02-23,USA,USA,74,208,2012,1,29,29,8476870.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8476870.png
2015-2016,Stephen Gionta,NJD,F,392.0,40.0,,61.0,390.0,24.0,349.0,396.0,352.0,362.0,279.0,129.0,164.0,372.0,Fourth Line,82,1001.2666666667,1,6,31,1983-10-09,USA,USA,67,177,-,-,-,-,8472410.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8472410.png
2015-2016,Steve Downie,ARI,F,291.0,127.0,,,369.0,89.0,278.0,167.0,201.0,263.0,411.0,121.0,,320.0,Fourth Line,26,234.05,3,2,28,1987-04-03,CAN,CAN,71,191,2005,1,29,29,8471703.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8471703.png
2015-2016,Steven Stamkos,TBL,F,51.0,259.0,102.0,18.0,134.0,204.0,126.0,12.0,132.0,64.0,142.0,223.0,89.0,13.0,First Line,77,1521.1,36,17,25,1990-02-07,CAN,CAN,72,182,2008,1,1,1,8474564.0,https://assets.nhle.com/mugs/nhl/20152016/TBL/8474564.png
2015-2016,Sven Andrighetto,MTL,F,225.0,323.0,226.0,,128.0,264.0,227.0,210.0,245.0,12.0,29.0,154.0,,248.0,Third Line,44,621.18333333333,7,5,22,1993-03-21,CHE,CHE,70,188,2013,3,25,86,8477413.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8477413.png
2015-2016,Sven Baertschi,VAN,F,301.0,355.0,144.0,,323.0,413.0,291.0,72.0,380.0,254.0,27.0,369.0,,221.0,Fourth Line,69,928.61666666667,15,8,22,1992-10-05,CHE,CHE,71,190,2011,1,13,13,8476466.0,https://assets.nhle.com/mugs/nhl/20152016/VAN/8476466.png
2015-2016,T.J. Oshie,WSH,F,102.0,65.0,68.0,105.0,121.0,119.0,174.0,136.0,98.0,264.0,76.0,182.0,80.0,64.0,First Line,80,1517.0666666667,26,11,28,1986-12-23,USA,USA,72,187,2005,1,24,24,8471698.0,https://assets.nhle.com/mugs/nhl/20152016/WSH/8471698.png
2015-2016,Tanner Glass,NYR,F,384.0,396.0,,,352.0,376.0,364.0,392.0,350.0,401.0,317.0,4.0,,397.0,Fourth Line,57,586.3,4,2,31,1983-11-29,CAN,CAN,73,213,2003,9,4,265,8470854.0,https://assets.nhle.com/mugs/nhl/20152016/NYR/8470854.png
2015-2016,Tanner Pearson,LAK,F,89.0,57.0,176.0,141.0,45.0,17.0,130.0,63.0,203.0,217.0,59.0,177.0,,208.0,Third Line,79,1142.3833333333,15,14,23,1992-08-10,CAN,CAN,73,201,2012,1,30,30,8476871.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8476871.png
2015-2016,Taylor Hall,EDM,F,18.0,318.0,101.0,,113.0,313.0,37.0,87.0,3.0,195.0,224.0,271.0,,16.0,First Line,82,1574.75,26,29,23,1991-11-14,CAN,CAN,73,210,2010,1,1,1,8475791.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8475791.png
2015-2016,Teddy Purcell,EDM,F,211.0,339.0,174.0,,162.0,252.0,203.0,277.0,177.0,134.0,240.0,400.0,,169.0,Second Line,76,1279.0666666667,14,15,29,1985-09-08,CAN,CAN,74,195,-,-,-,-,8473962.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8473962.png
2015-2016,Teddy Purcell,FLA,F,211.0,339.0,174.0,,162.0,252.0,203.0,277.0,177.0,134.0,240.0,400.0,,169.0,Second Line,76,1279.0666666667,14,15,29,1985-09-08,CAN,CAN,74,195,-,-,-,-,8473962.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8473962.png
2015-2016,Teemu Pulkkinen,DET,F,199.0,73.0,178.0,,143.0,8.0,70.0,105.0,415.0,6.0,296.0,418.0,,255.0,Fourth Line,36,416.41666666667,6,3,23,1992-01-02,FIN,FIN,70,185,2010,4,21,111,8475800.0,https://assets.nhle.com/mugs/nhl/20152016/DET/8475800.png
2015-2016,Teuvo Teravainen,CHI,F,230.0,116.0,223.0,144.0,244.0,71.0,131.0,234.0,256.0,287.0,119.0,402.0,143.0,224.0,Third Line,78,1196.9,13,16,20,1994-09-11,FIN,FIN,71,191,2012,1,18,18,8476882.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8476882.png
2015-2016,Thomas Vanek,MIN,F,116.0,398.0,50.0,,237.0,256.0,208.0,138.0,28.0,35.0,349.0,405.0,,116.0,Second Line,74,1155.2,18,17,31,1984-01-19,AUT,AUT,74,214,2003,1,5,5,8470598.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8470598.png
2015-2016,Tobias Rieder,ARI,F,192.0,233.0,238.0,161.0,296.0,342.0,45.0,230.0,204.0,274.0,13.0,255.0,,162.0,Second Line,82,1419.05,14,14,22,1993-01-10,DEU,DEU,71,189,2011,4,23,114,8476356.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8476356.png
2015-2016,Tom Kuhnhackl,PIT,F,288.0,36.0,,115.0,315.0,169.0,316.0,340.0,122.0,411.0,106.0,164.0,,263.0,Fourth Line,42,512.4,5,7,23,1992-01-21,DEU,DEU,74,196,2010,4,20,110,8475832.0,https://assets.nhle.com/mugs/nhl/20152016/PIT/8475832.png
2015-2016,Tom Wilson,WSH,F,242.0,178.0,,63.0,260.0,163.0,236.0,318.0,136.0,166.0,327.0,10.0,,327.0,Fourth Line,82,1058.85,7,13,21,1994-03-29,CAN,CAN,76,220,2012,1,16,16,8476880.0,https://assets.nhle.com/mugs/nhl/20152016/WSH/8476880.png
2015-2016,Tomas Fleischmann,CHI,F,148.0,189.0,,157.0,209.0,154.0,148.0,140.0,103.0,288.0,221.0,318.0,,238.0,Third Line,76,1156.2333333333,14,8,31,1984-05-16,CZE,CZE,73,192,2002,2,33,63,8470039.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8470039.png
2015-2016,Tomas Fleischmann,MTL,F,148.0,189.0,,157.0,209.0,154.0,148.0,140.0,103.0,288.0,221.0,318.0,,238.0,Third Line,76,1156.2333333333,14,8,31,1984-05-16,CZE,CZE,73,192,2002,2,33,63,8470039.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8470039.png
2015-2016,Tomas Hertl,SJS,F,38.0,120.0,183.0,,30.0,80.0,54.0,45.0,112.0,240.0,69.0,211.0,48.0,115.0,Second Line,81,1293.8166666667,21,12,21,1993-11-12,CZE,CZE,75,215,2012,1,17,17,8476881.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8476881.png
2015-2016,Tomas Jurco,DET,F,269.0,129.0,,,281.0,12.0,197.0,262.0,236.0,164.0,124.0,128.0,,360.0,Fourth Line,44,404.05,4,2,22,1992-12-28,SVK,SVK,74,197,2011,2,5,35,8476430.0,https://assets.nhle.com/mugs/nhl/20152016/DET/8476430.png
2015-2016,Tomas Plekanec,MTL,F,117.0,362.0,112.0,135.0,125.0,268.0,125.0,242.0,60.0,293.0,289.0,334.0,75.0,71.0,First Line,82,1519.6333333333,14,21,32,1982-10-31,CZE,CZE,71,190,2001,3,8,71,8469521.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8469521.png
2015-2016,Tomas Tatar,DET,F,58.0,86.0,109.0,,103.0,19.0,81.0,36.0,173.0,31.0,73.0,237.0,,113.0,Third Line,81,1162.45,21,10,24,1990-12-01,SVK,SVK,70,173,2009,2,30,60,8475193.0,https://assets.nhle.com/mugs/nhl/20152016/DET/8475193.png
2015-2016,Tommy Wingels,SJS,F,220.0,158.0,,32.0,189.0,184.0,113.0,233.0,272.0,256.0,12.0,26.0,,185.0,Third Line,68,927.16666666667,7,7,27,1988-04-12,USA,USA,72,200,2008,6,26,177,8474739.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8474739.png
2015-2016,Torrey Mitchell,MTL,F,348.0,141.0,,169.0,351.0,143.0,387.0,217.0,367.0,405.0,385.0,212.0,63.0,331.0,Fourth Line,71,900.68333333333,11,6,30,1985-01-30,CAN,CAN,71,186,2004,4,28,126,8471338.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8471338.png
2015-2016,Travis Zajac,NJD,F,345.0,50.0,187.0,65.0,328.0,74.0,378.0,366.0,262.0,354.0,264.0,294.0,33.0,170.0,First Line,74,1469.3833333333,14,14,30,1985-05-13,CAN,CAN,74,185,2004,1,20,20,8471233.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8471233.png
